video_id,view_count,guest_name,transcription
eihcQa6TUL0,19090,James Carville," The question it can it have an effect? The answer is yes. If he's acquitted or even to hang a hung jury, that will excite his people and it will demoralize a lot of Democrats. How much don't know an acquittal would be very good for him, but if there's a guilty burden, that matters to people. And so people say well the hardcore Trump pickback probably not gonna affect the hardcore, but as we talked about earlier, he can't win with just Maga. And so a lot of people that you know that even I know some, they don't want to vote for a Democrat, they're very uncomfortable with Trump, but they don't know this will keep them away. They'll either vote for Biden or not vote."
_t6LDeGM6dE,10934,Robert Kagan," This is where Donald Trump, I think, is important. There were certainly other anti-liberal candidates available. But Trump is the one who has been able to capture this force because I think of his own peculiar personality. This guy introduced himself to the American public as a presidential candidate in 2011, as a white supremacist. And when he comes out on the birth of conspiracy, everybody knows what that means, especially the white nationalists in the country. They see him as the one person who really is willing to defy the liberal, the sort of liberal hegemony that has grown up in America. That he has the strength, the determination, he doesn't care what all these guys think about him, and he will fight this fight. But what is the fight? The fight is against American liberalism writ large."
27e77KuatmA,4865,Robert Kagan," Accepted in the 1920s, I think that the anti-liberal forces basically won and they did control the President's seat. And the 1924 Immigration Act is the most restrictive immigration act in American history and it very specifically not only focuses on only allowing white people in but only a certain kind. And so, you know, we've completely forgotten about this period, but it's an example of the fact that you can go backwards. And what undid that sort of triumph of white anti-liberalism were events. The Depression discredited the Republican and conservative movement followed by World War II, which discredited racism and really led to a huge flowering of liberalism in the wake of what had been a very dominant anti-liberal 1920s."
jtuWU_md-rE,2137,Frederick W. Kagan," The later we get into the year, the more possible it is to think about Ukrainians conducting counterattacks into stalling Russian offensive operations and starting to regain a little bit of of the initiative on the battlefield. There's a lot of variables there. militarily in terms of how a military operations work, it's very plausible. So it's, you know, so option number one is that we get into the fall, into the early fall and the Ukrainians actually are able to begin conducting some limited counterattacks, maybe very small counteroffenses to take advantage of failing Russian attacks. That would be optimistic. I can see other scenarios, possibly more realistic in which the Ukrainians focus on a spring counteroffensive. As bad as things look at the moment, it's still very conceivable to see how the Ukrainians could launch a counteroffensive and begin to take back territory, either, you know, late this year or into next year."
Mes-7RcVqWI,3663,Frederick W. Kagan," Odds are sometime in mid-delayed May, June. We'll see the start of another major Russian offensive operation. And the Ukrainians will have to weather that. The Russians are building a group of forces in the Algarod oblast, which is the Russian area directly north of Harki. And Ukrainians are talking about Russians preparing to drive on Harki city again, which they have not done since 2022. I personally skeptical that the Russians are going to be able to put together a large enough force really to threaten to take the city against equipped Ukrainian defenders. But that will draw Ukrainian forces away from other parts of the front and make defending against the whole thing challenging. Really pretty confident the Ukrainians are not going to lose the Harki or any major city and the front is not going to collapse. And we'll see what kind of ground and troops they lose."
B1fMutEVtGw,10545,Mark Esper," I think you have to take President Trump and any leader for that matter at their word. And Trump has been explicit with regard to what he would do. You know, with Ukraine, he said he cut off funding, cut off support. But he's also attacked NATO. Said it's not a good deal for the United States. I think he would pursue those things in the second term because he's unbound by the need to kind of play to a re-election. And so then the other big question becomes, who does he put in his cabinet? You know, myself and Mike Pompeo and John Bolton would talk him out of these things. Or times when it came to funding Ukraine trying to talk him into providing funding for Ukraine. So you know, keep part here is one him, but the opposite side of the coin or who are the people he brings around him, those are unknowns that we should be concerned about as this election unfolds."
wGWMGl_iP5I,3972,Defense Secretary," And as the election denialism continued, there was a growing concern that would the military get involved. And we all know now that there was a meeting in late December with Mike Flynn and others who said, yeah, maybe we should send the military to seize ballot boxes or to conduct another election. I can't recall the details, but it was quite alarming that the military would be putting that context. I was concerned going into the fall that the military would be used at the time of the election when the results were revealed to put down protests, to do other things. And of course, I don't think anybody envisioned that the weeks and months after November 2020 would happen the way they did. I mean, in my lifetime, if you had told me five, 10, 15, 20 years ago that there would be an insurrection on Capitol Hill and people would storm the Capitol and try and seize ballot boxes and threaten to hang Mike Pence the vice president, it would be like a bad Hollywood movie, right? But it was real and it should be a wake up call for all of us."
kTCmIXYLMBc,3218,Defense Secretary," I think one of the things that the Trump administration did well was approved providing javelins, for example, javelin anti-tank missiles for Ukraine. That came in very effective when the Russians invaded a few years later. But beyond that, we did a lot of training trying to bring Ukraine up to NATO standards. We had US forces, NATO forces there. I actually went to the city of Laviv in Western Ukraine where we were training them, spent a couple of days on the ground, talking to Ukrainians, talking to our people. So it was a great effort. And I believe as much as the weapons, training the Ukrainians to NATO standards, NATO tactics and techniques, when they would eventually go against a Russian army still using Soviet block tactics really made a big difference in the initial days of the war."
QkbrjeIS77g,4111,David Axelrod," You need to make this a very comparative campaign. You cannot allow this to be a referendum in an environment in which 65% of the country feels like things are on the wrong track. People need to understand this is a choice now. It's not a choice between him and the Almighty, it's him and the alternative, and the alternative is deeply, deeply flawed. I mean, Donald Trump is consumed by his past. His program for the future, he'd like people to feel that it's about the economy and immigration, but it's really about retribution and revenge. He has no sense of empathy. He views everything through the prism of Donald Trump. And that should be a real advantage for Joe Biden."
LDZr-3aFgb0,2754,David Axelrod," I suspect that if you're sitting around the kitchen table talking about the future of democracy, you're not worried about the cost of the food you're eating. You're not worried about your rent and your gas. I think ultimately the voters who care deeply about democracy and about Trump's sundering of it are going to vote for Joe Biden. I think that the real challenge for the Biden campaign is to reach people for whom that might not be the primary concern for whom I think principally economic issues are the concern, but also they have concerns about personal safety and many have concerns about the viability of their children's future and a lot of young people who are dissolution, you know, we talk about abortion rights, which is a motivator for young people."
A8b61KgROGs,6051,James Carville," How worried are you about? You mentioned to fund the police. You mentioned identity politics, cancel culture, whatever you want to call these things. The Democrats, parts of the Democratic Party coalition giving enough oxygen to that stuff that allows Republicans to just scream and yell about it for two years or four years and really have an effect. You think it didn't have an effect in 2020, down, certainly down ballot, right? It is the thing that I'm most familiar about. I had Ed Ruben-Guyego, who's a Democratic partisan Arizona, and we did much better in Arizona than we did in Texas Florida. He said, I've never heard about you. He's a word of T-next. And I think it's just not to wait. People talk. I mean, it's not what they, the English faculty at Amherst has too much power in this party. All right, they really do. And they come up with all of these different things. And when people see that, they don't like it."
4sTOW6dycDw,17706,James Carville," The thing that I really deeply disagree with is when people say, well, if it's not by an only alternative, we have this harsh. Oh, no, please. There is more the most skill presidential feel of our lifetime, I think, was clear to the 1980 Republicans. All right. I think the potential democratic 2024 skill feel could even be better. Not that they had the same kind of experience with the skill. Josh Shapiro is such a skill politician. It's like ridiculous. Andy Poshir is so freaking skilled. You at Westmore, Warnock, Gina Ramau, I hate to start naming nice because somebody called you and you said, well, you didn't mention me."
UVjX1ALdHzc,5522,James Carville," Once you vote two times of political party, that's it. You're done. I mean, it's meant so much research on that. And that's the point that you stick with 90 huge percentage. You could vote there for somebody when you were 22 and you voted again for that party when you're 26 and 66 you're going to be voting for the same party. I don't know, but I'm not going to have to you. Well, OK, you're not. But that's a that's a studied, settled thing in political science. It's not that hard to pick out. And then you're starting to see some of the commentators are starting to figure this out."
rqkn4-_YX0c,11920,Joe Klein," Well, I think Trump is probably, well, first of all, I've known the guy for 40 years. I covered real estate in New York back in the 80s and I can tell you that he was a joke to all of his fellow developers. He was not considered a major player. He was considered a major marketer. And we are living through the golden age of marketing. If this is the golden age of anything. And I think that it was inevitable that the American people would begin to mistake reality TV for reality."
J81Cp5G-eH0,13521,Timothy Snyder," And the last two years, the Ukrainians have done a lot for us. You know, they, they've, they've defended the international order. You know, the basic principle of national order is that countries shouldn't be invading other countries and, and, and changing territory. They have held off in large measure of genocide, where the Russians occupy. They have been killing people, kidnapping people, raping people, holding off a genocide. It's not something just that Ukrainians are doing for Ukrainians. It's also a contribution to a better world. The Ukrainians are fulfilling the entire NATO mission, basically on their own. You know, it's, there won't be a war in Europe so long as the Ukrainians are fighting the Russian army because there's no way the Russian army can fight another war. If Russia defeats Ukraine, of course it can. In my view, anyway, they've made a war with China much less likely because they're showing how offensive operations are complicated, unpredictable, and a Chinese Communist party that doesn't want to be embarrassed is going to pay attention to that. And the Ukrainians are showing that there are people out there in the world who are willing to take risks for democracy."
2x0-ffRSA78,8345,Timothy Snyder," That's the only way to really think about a war is how do you finish it victoriously. And then where we are now, of course, is that we're not supplying anything. One German company is out producing us in terms of our Chillery shells. The North Koreans are out supplying the entire West. And we for our own political reasons, which are unfortunately connected to Russia's political reasons are at the moment not doing anything at all for Ukraine. What I want to stress is that we're like we're the weak link. America is the weak link. The Russians see us as the weak link and unfortunately they're correct. On the battlefield, the Ukrainians are doing, I would say, surprisingly well, they've cleared out a huge swath of the Russia's Black Sea fleet, which is allowing them to supply the Near East and Africa with food. They've destroyed a huge number of Russian aircraft in the last few weeks, largely if not entirely freeing the sky. The Russians are on the offensive now, but it's slow and it's it's costing them. So this is still a war that Ukraine can win, but whether or not they win it depends upon whether they have allies who are capable of seeing the political stakes."
v_NaFn7vx5c,4759,Garry Kasparov," I'm tempted to offer this kind of moral equivalence. Yes, yes, this will all wrong, so we also made mistakes. Yes, but Putin did that. But remember, Vietnam Americans did... Well, Trump, right, Trump. We've got the same colors too. But exactly. And that's the essence of fake news. That's an essence of Putin's propaganda machine because he's no longer selling you one right ideology. It's not like he's preaching communism or any other ideology. He's selling chaos. I call them merchant of doubts. Maybe we're lying. Everybody's lying. So this... Truth is unknown. You cannot find the truth because there's so many versions of that. And that's what brings the free world down because that gives a huge advantage to the other side that doesn't care about the rule of law and just about international treaties. Yes, we did that. But you know, somebody else did that. No, Crimea, but cost of..."
nPcTDh9EuPU,2004,Garry Kasparov," There is no common ground with people who do not share our values, period. Because it's the free world succeeded because we all had the same values. We could have differences between America and France or England or Germany after World War II. But the values were the same. So we relied on a free market, on rule of law, on democracy, on free and fair elections. And looking at others, we should recognize that it could be a temperous solution. But the temperous solution lasts only as long as we are strong. And if we show any sign of weakness, they will go after us. Because that's the way they can gain political capital. And democratic regimes need confrontation to justify their existence, especially if we deal with countries like Russia or North Korea, when they have one dear leader, leader who just must project strengths. And he cannot afford even the slightest moment of hesitations and vulnerable."
SYNNukAWA_o,11083,Doug Sosnik," something happens to Trump or something happens to Biden. If something happens to Trump and you know the convention, the party of Trump is the party of Trump. So those delegates on that floor are completely mega Republicans. In addition, of course, to the fact that despite the fact there's still a primary for the Republican nomination and 90% of the delegates haven't been Trump has already taken over the RNC. So if something were to happen in a Republican convention, I don't know what they would do except I do know that the magnet forces are going to decide what happens."
_McbAySKmJo,2664,Doug Sosnik," I think it's quite different on the Democratic side. When you're, as a party coalescing behind Biden, it's largely a vote for Biden as largely organizing principle about being for Biden is the stop Trump. And as I think I've mentioned before you, it's the first person elected president since 1988, George H.W. Bush got elected for essentially a Reagan III term, which I'm sure you remember quite well. Biden is the first guy since Bush to get elected without a political base. And so his base of support, if it is one, is an anti-Trump support. So if we take these people that have coalesced as a party, and the party's more of a federation of interests, really, than it is a party that's not a narrow focus on Republicans now, it's unclear what these delegates would do at the convention, if it got to that, because of the motivation of how they're acting."
OgBsuOVeDLl,28017,Anne Applebaum,"I think back on that and think where we are now and we now have this enormous Ukrainian army, and Ukraine has links and contacts all over the world and allies all over the planet and friends inside the United States and Europe. It's an amazing achievement. Let's take a step back and think where we were and where we are. The Russians did not win. They cannot win, actually. I don't think they can win without Trump. They could not win on the battlefield. Supposedly the second- largest army in Europe has been blocked by what was supposedly what they thought and what they described as a bunch of peasants. And it's just a reminder to us all of the hubris of great powers, which has hit us at times in our history, and also the weakness of the autocratic message. The Ukrainians believe in grassroots democracy, in an open society. They have created networks of civil society who help the army and who work in defense. The army itself is, mostly at this point, a civilian army. People were doing different kinds of jobs three years ago, and yet they have put up this extraordinary defense. I mean, I think whatever happens next, the example Ukraine has set other societies for how you resist autocracy and how you stand up to violence and brutality."
Of4KIJFU9a1,27756,Anne Applebaum,"I mean, the Europeans seem to be doing more. I'm just curious how worrisome though is that going forward, three, six, 9, 12 months, obviously if it stays basically dried up? And secondly, one thing you didn't mention that I think fits very much in with what you were saying is having Putin in the United States, I think people here didn't appreciate what that meant. I mean, he's been a pariah, justifiably so in my opinion, since the invasion, but maybe he should have been a pariah after the first invasion. That's a whole 'nother, but anyway, certainly since February 24th, 2022, and he hasn't been to any respectable European country, and maybe even unrespectable one. I don't know if he's been anywhere in Europe beyond Belarus or something. And having him be greeted with a red carpet by the president of the United States in the US while the war's going on, no ceasefire, no cessation for one day of bombing of civilians. I feel like that's a horrible, horrible thing for the US. It's just kind of a stain on our honor, but also a terrible signal to send to the Ukrainians and to the Europeans, and to the Russians for that matter. To be clear, if Putin were to go to any country that's a member of the International Criminal Court, which the United States is not, that country would be obligated to arrest him."
nUkI9eUmTDx,27626,Anne Applebaum,"It's just kind of a stain on our honor, but also a terrible signal to send to the Ukrainians and to the Europeans, and to the Russians for that matter. To be clear, if Putin were to go to any country that's a member of the International Criminal Court, which the United States is not, that country would be obligated to arrest him. And that includes every European country. So he can't visit Europe at all because he would be arrested upon landing. And the fact, as you say, that he appeared in the US, that American soldiers physically rolled out a red carpet for him, which I haven't seen them doing for Zelensky indeed, or President Macron, or anybody else. The fact that he was received with this expectation of an elaborate lunch and so on, which by the way, he didn't stick around for. The fact that he was apparently rude to the American president, for which he seems to have paid no price either. I mean, all that is, from the European point of view and really actually the international point of view, pretty extraordinary. And it has started once again all the questions and conversations about what does he have over Trump? Why is Trump a supplicant towards Putin? Why is the United States, which is a much larger, much more important, much wealthier, much more powerful country, why do we appear to be sucking up to Russia?"
GR8v7f5SAsp,26782,Anne Applebaum,"I don't actually like it when all of our friends spend too much time making fun of him for all this stuff. I'm not saying he's doing this purposely and it's a brilliant four-dimensional chess thing, but it sort of conceals the true, as you say, the really sustained and pretty systematic threat to the rule of law, the institutions, the norms that he's perfectly happy to carry out and pretty conscious that he's carrying out. Right? He's pretty conscious. And a really telling thing was said to me recently by a Russian journalist I know who's now in exile, who said to me that in the Kremlin ... And this will take a minute to explain, okay? In the Kremlin, they talk about Trump as the American Gorbachev, by which they don't mean leader of the free democracy and blah. Blah. Blah. They mean he's the person who will take the system down, because in the Kremlin, the current Kremlin, they remember Gorbachev as the person who destroyed the Soviet Union. And so now, they're betting that Trump will be the person who destroys the United States, whether he makes it ungovernable, whether he assaults the institution, so that they no longer function, whether he creates so much division and chaos that the US can't have a foreign policy anymore."
EbMhKIczbMM,26372,Anne Applebaum,"And that was part of why they won the first battle of Kiev. And I just don't know how the comments of Trump will affect people fighting on the ground and working on behalf of troops. So it's very hard to say, but they do have cards. They're better prepared now. They have an army that's a million people strong. For fighting this particular kind of war, they are not in a bad position. And so there's no feeling there that this front line is about to collapse. That's good. And I do think... I mean, Trump has gone very far in the direction he's gone in and all the talk about Keith Kellogg. He's pretty pro-Ukraine, and he's going to make a difference. That seems a little farcical right now at least. But I think especially if Ukraine doesn't collapse and if the fight slogs along unsatisfactorily but not disastrously for Ukraine, and if Putin is unreasonable and won't take yes for an answer, which is quite possible since he wants to destroy Ukraine and conquer Kiev and, as you've argued many times, not simply have a little more territory, I mean, he might take that as a temporary thing, but he might not even take that as a temporary thing at this point. I wonder if in the US there couldn't be more of a reaction against what Trump's doing than people think, including by the Republicans in Congress?"
JFKDGHlobsL,24059,Anne Applebaum,"But Ukraine has recovered from the very low point of three or so months ago when they didn't have the prospects of war aid and they were really beginning to lose ground. So I would say on the ground, that's where we are. I suppose for all these reasons, including the new uses of technology or the new technologies, it's a little unpredictable actually, if things might break in one direction or another, but I guess, am I right that the safer prediction or assumption is not huge changes in the balance of power or balance of forces on the ground over the next several months? So people are thinking that not much will change this year. The key event, of course, is the US election in November, and it's possible that different decisions will be made depending on who wins that. And then most think that by next year, the cost to the Russian economy, which is being paid in other ways too, will begin to become high enough that Putin will have to start thinking about how long he wants to keep this going. The Ukrainians will keep it going because they don't have a choice. So as far as they're concerned, it's an existential war. I mean, they have to fight because when they lose territory, the territory becomes Russian."
rEfoygkk_qF,16057,John Bolton,"Well, it's important to state every time he does not have a philosophy. There is no Trumpism. He wants to do what he wants to do. He doesn't think in terms of policy, he thinks in terms of what Donald Trump wants and how that will benefit him. It's ad hoc transactional, episodic, inconsistent. And there has been no change that I've seen in his behavior. What some people say, ""Well, he's gotten worse over time, he got worse during the first four years, he got worse during the intervening four years."" I don't think that's right. I think what has changed is that behavior and statements that I and many others saw in private in the first term, he now has no inhibition about saying publicly. I mean, he curses like a sailor in some of these rallies and people just think it's great. It sounds like even more outrageous things. But as I say, those are just things he said in private before. And I think his focus on what benefits Donald Trump, what makes him look good, that's going to dominate all of his calculations for the next four years because that's all he's got. I mean, in particular, anything ... What worries you the most? I mean either policy areas, the kind of judgments? The most serious unquestionably in the national security area, all of his neuron flashes are isolationist."
q3X1QE2pVVm,13868,John Bolton,"It's not inevitable that a defeat on a nominee hurts an incoming president. When George HW Bush nominated John Tower for defense Secretary and Tower went down, he nominated Cheney. Life moved on. For Trump, I think it's different because he's trying to portray the image of invincibility, that he won by a tremendous margin, which he didn't. He got a plurality of the votes and he won. This time, there's no dispute who won, but this is not a huge victory. This was not a landslide. And when the bubble of invincibility gets pierced, I think Trump could find himself moving very quickly from being a newly inaugurated president to the other reality, which is he's a lame duck the day he takes office. So I think good political advice would be don't fight fights you're bound to lose over somebody like Tulsi Gabbard. I mean, if you really want Scott Bessent to be treasury secretary, I don't think he'll have much opposition. You fight for that. You don't fight for the ones that are basically collateral. So it'll be interesting to see how Trump responds. But my guess is Republican Senators are basically finding ways to do this behind the scenes, not to have a public confrontation with the President, which would hurt them and hurt him, but clear this detritus away more quietly."
MOjqQdhzFsN,13831,John Bolton,"I just hope it's not as bad as it looks right now, and I hope we are able to repair it when Trump is gone. But this is purely gratuitous. It is a completely self-inflicted wound. That's really eloquent and powerful and a little chilling, honestly. I mean, I hope we can repair it also, but it's also how much damage he's done at 100 and whatever we're now at, 10 days or something, less than that, I guess. With 1,300 days or something left, I mean, one assumes that this was the shock and awe period and there's some version almost to the mean or some checking or some rethinking or some mugged-by-reality moments here where he comes back but can also spiral a little out of control, right? And that's what I guess alarms me the most. You just don't know how much strain... We're putting a lot of strain on allies and structures and arrangements that one hopes can... They've been around a long time, they can hold up some, but can they hold up throughout? That's the question, I suppose. Well, it is, and we're not acting alone here. If you're in Beijing looking at this, you're sitting around saying, ""How are we going to take advantage of what Trump is doing on Taiwan, on the South China Sea, on a range of other issues?"" And other rogue states like North Korea are thinking the same, which is why how Trump handles the Iranian nuclear weapons program could be so important."
AJzEGOZM_kt,13442,James Carville,"But the question, can it have an effect? The answer is yes, if he's acquitted or even a hung jury, that will excite his people and it will demoralize a lot of Democrats. How much, don't know. An acquittal would be very good for him and would really demoralize them. Now, the lawyers say there's not going to be an acquittal. I don't know, but if there's a guilty verdict, remember juries are supreme. And what that juror, that foreman, whoever goes out and speaks for the jury says is going to have a lot of say. You can say, ""Well, it's a Manhattan jury."" Well, it's a Manhattan jury, Manhattan, Kansas, Manhattan, New York, they're all people. And they all sat there, you know, we sat for six weeks. We listened to 28 hours testimony. We went through every charge. We waited. That matters to people. And so, people say, well, the hardcore Trump people, probably not going to affect the hardcore. But as we talked about earlier, he can't win with just MAGA. And so, a lot of people that you know that even I know some, they don't want to vote for a Democrat. They're very uncomfortable with Trump, but they don't know, this will keep them away. They'll either vote for Biden or not vote. You just can't look at the Trump vote as hardcore MAGA because we know that's not enough."
ntNbT9cNsvO,8705,A.B. Stoddard,"And you're right, now that he has gotten away with it all... And of course you're a better liar if you're totally comfortable lying, right? I mean, you're a better conman if you have just gotten beyond any constraints on the con, and either the constraints of conscience of that ever existed or the constraints of what if they find out about this, and in that respect I think my friends, my new liberal friends are, ""well, he can't get away with this. This lie is even worse,"" but I think they underestimate how many people unfortunately are willing to get swept up into this. And not just the true believers, but even the not quite so true believers who just find it... The open mic night is a great line of Mike's, just gets swept up in it. And he wasn't that bad last time. Then you say, ""Well, the reason he wasn't that bad if he wasn't was because he had 19 different constraints, both individuals and institutional constraints that won't exist in a second term,"" but no one of course is making that argument except for Biden, none of the Republicans are, so the primaries that doesn't stop people from defaulting back to Trump, do you think? I don't know. January 6th incidentally, is anyone even going to mention that in the Republican primary?"
TpyIn3eHfL3,13323,John Bolton,"Well, I think we will have crises because I think some of them are just incapable of showing good sense. Again, this fellow who's the acting US attorney in the district has been sending letters to medical journals, questioning what they're writing about the various diseases. The argument being this could be fraud or corruption of some kind. This isn't going to go very far. Trump's executive orders against the law firms where they have been challenged, where law firms haven't given in, have uniformly been struck down. And I think we'll see whether a number of the other executive orders he's trying to float don't find the same fate. Again, it looks like Trump is succeeding in a wide variety of areas. The litigation is slow to catch up because that's the way the courts operate, but I think it's justice itself that's going to find it harder and harder to do the kinds of things Trump pushed his lawyers in private practice to do. And you think the administration ultimately more or less yields to these court decisions? Well, if they don't, then we will have a constitutional crisis. There's no doubt about it. I think the courts have been pretty restrained, frankly, in the way they've approached this. There are plenty of places where you could see contempt citations being administered, but the courts are building a record because they know every time they do it, it will be appealed."
425U85hfj-e,7023,Aaron Friedberg,"That doesn't seem to have happened directly yet, but the problem has not gone away. And if past is prologue, we're going to see this problem grow and take different forms, but it isn't going to go away. There will continue to be terrorism, terrorist attacks on targets in the region and outside the region, conceivably. Yuck. Meanwhile, the largest ground war in Europe in 80 years is going ahead. It's not ceased or even diminished in intensity, really. Yes. And I gather the Russians are slowly, slowly making progress. Ukraine has conducted this counteroffensive, which continues into Russian territory. But there's no sign there of any kind of decisive outcome in either direction. I guess there was hope some time ago that the Ukrainian forces might be able to roll back the Russians. And I think, for the most part, people have given up on this thought, at least for the foreseeable future. So is this headed for some kind of a stalemate? What might break the stalemate? To what extent would the United States and others support Ukraine in taking action that could conceivably have that effect, even at the risk of escalation with Russia? So that's by no means stable, but with no clear outcome in sight, either. I suppose in that case, and get to this in just a second, obviously, there are two policy choices in the U.S. one could seem like it could continue, but you could have us relaxing some of the limitations, lifting some of the limitations on Ukraine's use of weapons."
cDYzqjIjszq,6314,Tim Snyder,"He doesn't pretend to be the strongest of strong men. He's kind of a link on a submission chain where Putin is obviously higher than him, but for him it's ultimately about who is strong and who is not. And the fact that the Russians are killing so many people in Ukraine, there's so much bloodshed, is clarifying. It's because that is in fact what people like. It's not just that they're tolerating it, it's what they like. Yeah. That for me has been such a revelation of the Trump movement as well as the war now in Ukraine, that this sort of psychological appeal of fascism. Fascism, broadly understood. Not literally necessarily '20s, '30s European fascism, but that's something... I don't know. I had the more conventional, I was an anti-communist. And then the Cold War ended and then we had various... I was on the interventionist side, liberal interventionists, conservative interventionists side, depending on the Balkans and Middle East. But I don't know, I somehow put that out my mind. You didn't because you studied, I think, that part of the world. So that's infinitely more than I had. But I think it's a real... that's not a happy revelation, but it's one that one should've of course known all along, I guess. Yeah. It's interesting that we dropped it in the US because the whole anti..."
4m2nHMabhKU,10672,James Carville,"We had terrible disaster in Lebanon and the fall of '83 with the Marines being killed. But one got the sense... I mean, he acknowledged it and then he pivoted very quickly. And I'm not using that as an example. And Reagan, of course, everyone cites, is too much. He's too high a standard, I suppose, on a political scale, but it feels like they could be more decisive, whichever course he chooses to take. Or even if he chooses to change course. Yeah, I remember '83, the [inaudible] you know? I actually think he was too willing to move on. I think some people really screwed that up. I agree totally. Yeah. But he got beyond it. That's undeniable. But there was some... look, there's no more massive act of negligence on a part of any nation since World War II than there was about Israeli government on October 7th. That's just staggeringly... and so much of that was a result of hubris, of thinking we had everything under control, it was all done. And boy, when you look back at how arrogant they were, you could see how something like this would happen. And... what really bothers me, is just how does this thing end? I mean, maybe you've talked to a lot more people in foreign policy than I do, but what is Gaza going to be like five years from now other than a place where journalists are going to come and see what a pathetic wretched life they have?"
qwq4q3RmpZ9,2430,Jason Furman,"This really puts the Fed in a bind. It gives them a worse set of choices than they had before. They can accept higher inflation in order to combat unemployment, or they can accept higher unemployment in order to combat inflation. Most likely they're actually going to do a combination of somewhat higher inflation and somewhat higher unemployment. And all of this is a bigger problem now because we went into this with an inflation rate of about 2.8%. And so inflation was already... hadn't come all the way back down to the landing we had wanted. That means the fear that this gets built into expectations built into the economy going forward is much more real than it might otherwise have been. And how quickly, just assume, again, oh, this policy sticks now for a couple of months at least, how quickly do we see the effects, do you think, on inflation and on unemployment or the inflationary side effects and the recessionary side effects, so to speak? Once again, unfortunately don't have enough historical experience to trace out what an economist would call the impulse response function- how the economy responds at every moment in time. My gut instinct is that you see the price increases first before you see the larger increase in the unemployment rate. I think that's going to put the Fed more towards the, ""We don't cut interest rates,"" because you're seeing all the inflation before you're really sure about what the real economy effects are."
R0HjQQfSpfy,6737,Bill Galston,"It's almost hard to believe that that could be quite correct, but it is what it is, a real poll, and it ends up with Whitmer winning by 12 or 13, or something like that. And abortion, when asked, then is a big concern to a lot, especially of the Whitmer voters. And I'd be curious about thoughts on this while we're... And in the breakouts, I was talking with Ron Brownstein about this, who looked down at the cross tabs and so forth. It was penetrating, it was helping Whitmer a lot among working class white women, not just among college educated. I wonder if you think there's some potential for Democrats to ameliorate the damage that's been done to them among white working class in general, but especially women, perhaps if those women may not be so much on board. The Republican in Michigan has a pretty, I think, no exceptions stance on abortion. There are some women who are willing to accept a no exceptions stance, but not very many. That's hard turf to defend. Look, I think experience has taught both of us that a single state poll is not something you can put in the bank, but if it's confirmed by others, it will be more than suggestive. And I do think... Let me step back."
6H7nCygAbJF,5005,Steve Vladeck,"I don't know, presumably- Crimes. What? I mean, he's accused, right? He accused Representative Ocasio-Cortez of breaking the law, right? Yeah. He's accusing of breaking the law for their Congressional... for giving speeches. And so all this kind of craziness, the domestic terrorism on Tesla is kind of... One could see it being more extreme 18 months from now. A lot would depend on the courts and the Congress. I mean everything would depend I suppose, on the courts and Congress. Courts, of course, are a bit of a changing thing because Trump gets to make appointments, maybe not at the Supreme Court, depending on whether people retire but at the appellate and district court level. So I'm just curious, I mean, A, what do you think about the next, let's say this term of the court? I think that's an obvious moment to think about. And then more broadly the next year and a half in terms of sort of risks, what worries you the most? What kind of encourages you a bit, et cetera? So just one note on the courts. I mean, it's interesting Bill, that we're 50 days into the administration and we have not seen a rash of judicial retirements. Usually, when you have a political turnover, a partisan turnover, a whole bunch of judges who were waiting for the next president from their side of the aisle to be elected come right to the front the line and say, ""I'm stepping down."" We haven't seen that, which I think is an interesting data point."
YktGqiPv3z4,18272,Anne Applebaum,"I wonder if in the US there couldn't be more of a reaction against what Trump's doing than people think, including by the Republicans in Congress? And I'm the last person to put any hopes in them at this point, but half of them did vote for aide for Ukraine less than a year ago. Are they literally going to, just because Trump decides he's... Not decides. Trump has been a friend of Putin's and remains a friend of Putin's so to speak, or an ally Putin's almost. Are they simply going to give up on that? It wouldn't take that many Republicans to join the Democrats to conceivably stop Trump from doing a [aid] package, even? I guess I'm slightly more hopeful than some people that... I mean, generally presidents have a huge amount of power on foreign policy, very hard to override them when they're going at a certain direction. And sometimes that's good and sometimes that's bad. This time, it's very bad, I think. But I don't know. So for whatever it's worth my sense of if it could snowball in a very bad direction, or the opposite could happen. If it turns out that this attempt by Trump to sort of collapse in a sense, the fight against Putin doesn't work, you could get some others saying, here, ""Wait a second, we shouldn't go in this direction."" Maybe I'm being too hopeful."
UNwE8cZ6snd,6321,Tim Snyder,"That's their plan. Their version of victory is that we lose focus, we lose attention, we don't fund, and then they wear the Ukrainians down with the help of the North Koreans and the Iranians. Yeah, they see Capitol Hill and then the 2024 election, obviously presidential, as their two-step path to victory. But yeah. No, it is striking. You think that's very explicitly in their mind, that if things went differently on Capitol Hill and in 2024 it would have a pretty big effect in Russia? Oh yeah, yeah. I know you know all this- No, no. ...forgive me the little lecture. In the US we really do live in our own... We have bubbles within a bubble, but there's one big American bubble, and in that American bubble we have all these other bubbles. But then on the American bubble we just often... I just put it very bluntly. We often just don't recognize that there's a world out there which is communicating to us very clearly. The Russians pretty much every day in their own propaganda talk about how great Trump is, and how great the Speaker of the House is. We might not like that, we might not pay attention to it, but it's right there before our eyes. They literally go on screen in front of millions of their own people and say rah-rah when there's not a vote for Ukraine aid."
