video_id,view_count,guest_name,transcription
sqw6pYexd0F,10537,Mark Esper,"Trump did not take those lessons as well. Look, in many ways, things we were recommending pushing back against proved to be true. I often wonder whether he looks back and says, ""Thank goodness they were pushing back on me."" The best example is Afghanistan. Trump was constantly pushing to get out of Afghanistan, withdraw our troops. And as I talk about in a later chapter of my book, in October of 2020, before the election, he's going out there publicly buttressed by his national security advisor saying, ""We need to get out by Christmas,"" two months away, 2 1/2 months away, which was logistically impossible to do unless you left everything there and just put soldiers on planes and left, and we cautioned against that. I wrote a classified memo at the end of October saying we shouldn't go below 4,500 troops unless the Taliban does this or that or this or that. I've said publicly that I thought we should have used military pressure to get them to abide by the agreement. If not, we could have returned forces. But anyway, so the bottom line is we talked him out of a rapid precipitous withdrawal from Afghanistan only to see what, 7, 8, 9, 10 months later Biden do the exact same thing, a rapid withdrawal from Afghanistan."
qM4M6BS0TJ8,6974,Aaron Friedberg,"And she certainly has emerged as a more effective candidate than many people thought. And I think partly because of what she learned from where she was and what she observed, the things that she said on the Middle East, Russia, China, they've been, in my view, for the most part, the right thing to say. Are those now her genuine convictions and are they strong enough to enable her to push back against what I think is coming her way if she wins, which is we need to stabilize relations with China, we need to get a ceasefire because somehow we're going to get a peace settlement in the Middle East. Or I'm not sure exactly where that would come out on Ukraine. That we don't know, but I think the variance there is much narrower than the variance if it's Trump. And the downside, in my view, is much worse and more dramatic on the Trump side than it is on the Harris side. So if she wins, we'll be back to sort of normal debates about policy, foreign policy, defense policy, and I think we can survive that and live with that. If Trump wins, we're in a whole different world. In my view, it's likely to be a much darker one. Oh, that's good if somewhat bracing thing to end on."
hryKqwo-EIe,7166,Aaron Friedberg,"And that I think would be the most likely outcome. And then that has ramifying effects on everything else if it happens. That last sentence is so important. I want to get to it in a second, but I just did a podcast with my colleague, Tim Miller, who made a very good point I hadn't quite focused on, which is we take so much for granted that Trump behaves the way he behaves. I mean, how astonishing is it that he's with the head of a government that's fighting, of a nation that's fighting for its life against the brutal aggressor? We've been with it for, on its side, as almost the whole world has been really, the whole civilized world. And there's not a sentence that I could see, I skimmed the transcript also, of sympathy for Ukraine, of solidarity, of, ""Look, we so admire what you and your citizens have been doing."" You could then say, if you wished, ""We may have to, I'm not sure we can get the maximum war aims that you hope for."" And sometimes he has to make compromises you don't want to make. But the fact that it doesn't even occur to him that a US president, or in this case, a US presidential candidate, should say the most basic thing about another democracy fighting for its life is so revealing, I think."
kdL3MM4VmDF,7819,Aaron Friedberg,"That seems to me highly unlikely. He's expressed his views, his revisionist views about how he would like Russia to become the dominant power in Europe again. And the first piece of that would be weakening the American position and weakening the alliance that depends on the United States, namely NATO, and a defeat in Ukraine would have that effect. And I don't know where exactly that would lead, but it can't be anywhere good. So that's the first and most obvious set of consequences that seems to me would flow from a scenario in which the United States basically forces Ukraine to accept terms, which most likely would not hold for very long because the Russians would regroup and continue, and probably with the assurance that the United States wouldn't do anything. So that would be the first set of consequences. But then it echoes around the world. There are all these academic debates over years about whether dominoes really fall or whether a failure to follow up on commitments in one domain has an effect on others. I don't know. I haven't kept up with the literature. So it can go back and forth, back and forth. Usually academics like to say that, ""Oh, there's no connection between these things."" But that too seems to me highly unlikely."
pHltv3Sf0XV,6756,Aaron Friedberg,"I don't know. I haven't kept up with the literature. So it can go back and forth, back and forth. Usually academics like to say that, ""Oh, there's no connection between these things."" But that too seems to me highly unlikely. What are our friends and allies in Asia going to make of this outcome? And they've been very blunt now, Japanese leaders in particular, but Taiwanese too, saying, ""We have a stake in the outcome of this war between Ukraine and Russia because what happens there today could happen in Asia tomorrow."" So what would be the responses to that? I suppose you could say they're going to cling even more tightly to the United States, and maybe in the first instance that would be true, but I think the leaders of Japan, Korea, Taiwan too, would be foolish if they didn't consider the possibility that they too at some point might be hung out to dry. And they would have to think seriously about how they could defend themselves under those circumstances. And one obvious answer to that question is to acquire their own nuclear weapons. South Korean- there's been an open discussion about that in South Korea and Japan. It's more of a taboo subject, but less than it once was. So there are kind of quieter conversations about that going on."
WKwe_Sd7g6g,7345,Aaron Friedberg,"But the fact that it doesn't even occur to him that a US president, or in this case, a US presidential candidate, should say the most basic thing about another democracy fighting for its life is so revealing, I think. Yeah, and praising them for standing up for their freedom and fighting, even when, I mean, it could have been critical of the Biden administration saying that initially they didn't believe that Ukraine could defend itself, but of course, Trump himself had taken a similar view. Again, I haven't read the full transcript, but the bit that I saw that referred to the war and the consequences talked about all the buildings that had been knocked down. And he says something like, ""If they hadn't done this, these buildings would still be standing, then they'd be there for 2,000 years,"" or something like that. So yeah, I didn't see anything there. Praising Ukraine for its resolve, praising Ukrainian democracy for rallying its people to defend their own government and their own territory, sympathy for the losses. He talks about it as if, you know, these are two, I don't know, there are two parties negotiating over a real estate deal. There's no sense that there's one side that we are sympathetic to and align ourselves with, and another that we reject."
B7kUJ4sm2g6,6729,Aaron Friedberg,"And of course, that's not the way the world really works. So if you imagine a world in which the US pulls back its support from Ukraine, presumably our European allies might at least for some period of time try to fill that gap. And I think they've been thinking about how they could do it and whether they could do it, but I don't think anybody believes that they could in the long run do that on their own. So imagine a world in which the Russians have successfully conquered all of Ukraine. I mean, you don't have to conjure up nightmarish notions of what would happen. We've seen what happens in territory that Russia takes from Ukraine. There's mass murder, there's deportations, forced deportations, kidnapping of children, destruction of industrial capacity. It would be nightmarish, and you would have an outpouring of refugees, and you'd also have Russian forces sitting that much further to the west and on the border of US friends and allies. So the consequences in Europe and Putin emboldened, presumably, by his success, he would be able to say, ""I, just like past great Russian leaders,"" maybe he wouldn't invoke Stalin, but that's clearly who he would have in mind, ""took a punch, but we Russians don't give up, and we mobilized our industry and mobilized our people, and we won this great victory."" Does anyone think that he then is going to be content and isn't going to cast his eye to the Baltics or even cast his eye further to the west?"
mZx9NewtllC,7023,Aaron Friedberg,"That doesn't seem to have happened directly yet, but the problem has not gone away. And if past is prologue, we're going to see this problem grow and take different forms, but it isn't going to go away. There will continue to be terrorism, terrorist attacks on targets in the region and outside the region, conceivably. Yuck. Meanwhile, the largest ground war in Europe in 80 years is going ahead. It's not ceased or even diminished in intensity, really. Yes. And I gather the Russians are slowly, slowly making progress. Ukraine has conducted this counteroffensive, which continues into Russian territory. But there's no sign there of any kind of decisive outcome in either direction. I guess there was hope some time ago that the Ukrainian forces might be able to roll back the Russians. And I think, for the most part, people have given up on this thought, at least for the foreseeable future. So is this headed for some kind of a stalemate? What might break the stalemate? To what extent would the United States and others support Ukraine in taking action that could conceivably have that effect, even at the risk of escalation with Russia? So that's by no means stable, but with no clear outcome in sight, either. I suppose in that case, and get to this in just a second, obviously, there are two policy choices in the U.S. one could seem like it could continue, but you could have us relaxing some of the limitations, lifting some of the limitations on Ukraine's use of weapons."
yjBG_kdtcYg,6842,Aaron Friedberg,"Yes. And I don't think we're going to see the cycling through more traditional figures who will then get fired or quit after six months, 12 months, 18 months. It just doesn't seem like that's likely for one thing because most of those people have been eliminated. But there are, if you go down the list and think of people, Robert O'Brien or Pompeo or people have mentioned Tom Cotton, Marco Rubio... At least before Trump came on the scene, I would've said those people were all kind of traditional hardline, Reagan-type Republicans. And to varying degrees, when they've spoken on some of these issues, they've continued to take that kind of position, always being careful, of course, not to contradict Trump or not to be critical of him. So that's a cast of characters who could conceivably emerge or some of those people could emerge. We don't know what their views would be once they were in office. What we do know is that ultimately they would have to do what Trump wanted them to do or they would be out. But at least at the outset, it's possible that you could have a Secretary of State, Secretary of Defense, National Security Advisor, who again, at least based on their expressed views, might appear to be more, how to say it?"
RMFn4EuQLlp,6776,Aaron Friedberg,"So that's by no means stable, but with no clear outcome in sight, either. I suppose in that case, and get to this in just a second, obviously, there are two policy choices in the U.S. one could seem like it could continue, but you could have us relaxing some of the limitations, lifting some of the limitations on Ukraine's use of weapons. And also providing more of them to Ukraine, conceivably, along with others in Europe. There's a fair amount of people singing up to do that, which could move things in one direction, which would have its own effects in terms of Putin, I suppose. Or the opposite, obviously, if Trump were to win and try to insist on some kind of negotiated settlement. So anyway, though, very unpleasant stalemate, not even a stable stalemate, if I can put it that way. No, I don't think it's reached that point. And therefore, in part for that reason, both sides clearly want to keep on. They haven't reached the point where they've both suffered enough pain and paid enough of a price that they're willing to consider some kind of ceasefire or try to come to some negotiated settlement. I don't see that in the offing. As you say, and maybe we come back to this, there are those two branches, question of whether the U.S. and others would assist the Ukrainians in escalating in some way that might have hope of bringing about a more successful outcome."
1WZQuiVg9lr,6926,Aaron Friedberg,"He talks about it as if, you know, these are two, I don't know, there are two parties negotiating over a real estate deal. There's no sense that there's one side that we are sympathetic to and align ourselves with, and another that we reject. And that is revealing because I think that is the way he looks at it. And if that becomes the first kind of big fork in the road he faces as president, which I guess it might, support for Ukraine, you just said a word about the ramifications elsewhere. So say something about that. It's not as if these things, they do have an effect, even if he thinks he's going to be status quo and with respect to China for six months or something like that. Well, and this is one of the problems I have, again, with people who are trying to put forward a coherent alternative to policies that the current administration has been pursuing or alternative grand strategies, Asia First, that kind of thing, as if you could take this piece off the board and ignore it or somehow that it would take care of itself and everything else would remain the same. And of course, that's not the way the world really works. So if you imagine a world in which the US pulls back its support from Ukraine, presumably our European allies might at least for some period of time try to fill that gap."
63MOb35d0r6,9386,Robert Kagan,"His first and really only issue in 2011 was the birther conspiracy. And when he comes out on the birther conspiracy, everybody knows what that means, especially the white nationalists in the country. So he summoned them to him immediately, and then he displayed all the characteristics that such demagogues have always displayed, including his crudeness and... He is a violator of all the norms, and it is precisely because of his violation of all the norms that he has this following because they see him as the one person who really is willing to defy the sort of liberal hegemony that has grown up in America, that he has the strength, the determination, he doesn't care what all these guys think about him, and he will fight this fight. But what is the fight? The fight is against American liberalism writ large. Yeah, that's good. I mean, the use of extra-legal forces and threats and even some terror, that's not... I mean, these are not the historians I've read much of, but I think labor historians would say that that's happened quite a lot on the management side in the late 19th century, and it wasn't a trivial part of the attempt to keep unions and working men under control. And then as God knows, there's a lot of ethnic violence and so forth."
z1Mo2ogvT8I,8648,Robert Kagan,"He's made it very clear. I really don't understand. Too many people do not seem to understand that if Trump wins, there was going to be a bigger target on their backs than they are used to in this America. And from official forces, maybe either federal or tolerated forces at the state and local level with sympathetic governors or mayors obviously, but also the vigilante forces. I mean, you mentioned people not being punished. That's a part of American history obviously, and the kind of collusion you might say of the vigilantes and the law enforcement and official forces. Absolutely. I'm very struck with people have not made enough. I think Amanda Carpenter, who used to be with us at The Bulwark and is now at Protect Democracy, has made this point. Trump says in every speech that he's against qualified immunity for police officers, which I think a lot of people think actually is too much immunity, honestly, in terms of holding them accountable, but whatever. And he's for absolute immunity as he is for himself as president, for police officers, basically. They're not going to be charged with anything. He also says he's going to use the pardon power for the January 6th insurrectionists, but presumably many, many others as well. You combine total immunity for what you're doing if you're a law enforcement official, and we have hundreds of thousands in this country, and they're not all organized in terribly well-regulated police departments."
LKL3MvQHqP0,8149,Robert Kagan,"It isn't just steady progress. And what undid that triumph of white anti-liberalism were events, not just education, or not even... people didn't change. The Depression discredited the Republican and conservative movement, followed by World War II, which discredited racism, and really led to a huge flowering of liberalism in the wake of what had been a very dominant anti-liberal 1920s. Your discussion of the Klan is so interesting. I just had never focused. I assumed it was still southern, still race-focused as it had been in the 1880s and '90s and all. And it still is somewhat that way, but the degree to which it's strong in the north, strong nationally, as you point out in the book, and you quote people contemporaneously at the time, unselfconsciously, incidentally. Not embarrassed about it. It's sort of like today, you say, ""I'm proud to be MAGA."" You know? Right. And they were happy to be in the Klan. And it was a networking thing and so forth. The whole '24 Democratic Convention turns on a refusal, if I'm not mistaken, to repudiate the Klan by one of our two major parties. Right, right. The Democratic Party could not repudiate the Klan. And so all that's happening, and Americans are capable of living in a society where that kind of prejudice is rampant."
t2GkntNbT9c,8199,Robert Kagan,"But in terms of this kind of anti-liberalism all in the Republican Party, so that even though this portion of the population is actually shrinking, whites are shrinking as a proportion of the party, obviously white Protestants are shrinking as a proportion of the country, I should say, in the Republican Party they're an increasingly large force to the point where I think that the leadership can't ignore them anymore. So it's that national sorting, which leads to the strange predicament that we're in right now. It's the fact that all of the anti-liberals in the South and in the North are all in the Republican Party at this point. Whereas FDR could sort of balance the Southerners and the Northern ethnic groups and machines, and then in the Republican Party you could get a Willkie, or a Dewey, or an Eisenhower to beat back the other forces. What you're saying in a way is that beneath that sort of consensus, what's the difference between Willkie and Roosevelt, or Eisenhower and Stevenson, or Kennedy and Nixon? There's some truth to that I guess, or whatever, but beneath that surface consensus, there's stuff under the surface that we sort of tend to slide over in our normal histories. Right. And well, we don't slide over it, we just don't take them very seriously."
NsvOjc2DiDX,8473,Robert Kagan,"In what way is Donald Trump not an elite? In what way is Steve Bannon not an elite? Populism also suggests that a lot of it is economic. At least traditionally in American history, populist movements have sought, basically, fundamentally economic goals. And I don't think... I don't think, I'm quite confident that this rebellion, just as in the South before the Civil War and later, this rebellion is not about economics. It's about the definition of what America is. Yeah. That's so interesting and important because this does make your book, I think, distinct from a lot of the other books, some of which are good books, on this phenomenon. I think a lot of people might argue, ""Well, it is a populist reaction. It's not fundamentally thought through. It's not fundamentally grounded as much as you're saying in a kind of tradition or a self-conscious understanding. There's some elites who've glommed onto it but..."" I've been struck by this too, though, talking to... the degree to which the conventional view of Trumpism is white working class resentments, ignoring most of the leaders and energizing forces of Trumpism who are not resentful. Maybe they're resentful, but they're not this bottom up 1890s farmers in the Midwest who don't understand the gold standard and think it's bad for them, which it could well have been incidentally, and want leveling economic policies."
inrsAXSzISD,8528,Robert Kagan,"We can't really control what happens. Yeah. Well, and that was the view, don't tell the south what to do. They have to deal with their world, their way, et cetera, et cetera. That's what Buckley was arguing in the '50s and '60s. But we've had a federal government that has seen it as its job, if some cop shoots a Black person, to see whether that requires some kind of trial, and cops have been tried and convicted. That doesn't have to happen. That requires a real determination to make it happen. Throughout most of American history, cops like that were never punished. They were applauded in some cases. It doesn't take... Again, people are like, the jack boots don't need to be marching down the street for America to change very fundamentally from where it is right now. The fact that there are certain minority groups that don't seem to be conscious of the fact that it's definitely going to be turned on them. As I watch the protesters, and I don't even want to get into the justice or lack of justice of their protests, but the fact that people who are sympathetic to Muslims would think that Biden is worse than Donald Trump when we know what Donald Trump is going to do as far as American Muslims are concerned."
Lbw16rUvnpK,8267,Robert Kagan,"I mean, people like that are just being cowards. But your average Republican voter, who I think is probably a white... Even a white suburban male in particular does not feel that he's going to really lose out in this other system, whatever it's going to be. I mean, the counterargument would be that they think, he thinks, maybe incorrectly, that the guardrails will still kind of hold, sort of like the first term and that it won't change America as much as you're saying it would. No, I get that. And I've never claimed that I'm 100% certain that Trump is going to introduce a dictatorship, but I think any honest person would say the risk is high. Even if there's a 20% chance that Trump will do all the things he says he's going to do, isn't that too much of a risk to take? And then they have to convince themselves or convince us, or whoever's listening that somehow Biden is a bigger threat to the republic than Trump. I don't believe any normal person, any reasonable person could come to that conclusion. And so you have to ask, how sincere is that belief and how much is it that they're just cool with Trump? I just think we have to face that possibility. I mean, the in-between stage, and I guess students of the psychology of authoritarianism and stuff and authoritarian movements have really studied this a lot, is a kind of wishful thinking where you don't quite have to..."
GTUGKi42-41,8587,Robert Kagan,"Right, right. The Democratic Party could not repudiate the Klan. And so all that's happening, and Americans are capable of living in a society where that kind of prejudice is rampant. And I think that we just think that we grew out of it. And I think this is where we just can't imagine that people are still like that. And I think that to me, that's the big problem that we face intellectually, which is liberals, and I think we are all product of the Enlightenment to some extent, and we have this idea of inevitable progress. And we have this idea that human beings, over time... this is sort of the Frank Fukuyama thesis, which, Frank is hardly alone in feeling this way, that over time people will understand what liberalism requires. They'll become liberal. They'll realize that their prejudices are misplaced, et cetera, et cetera. I think the reality is different. I think the reality is that very few people really changed their mind that much. And there are always groups that feel the way that people who supported the Klan did, but they're oppressed or repressed or suppressed in various different ways. By Civil War, by... Eisenhower had to send the troops to Little Rock. The south was in full rebellion after Brown v. Board of Education, 1954."
ibOs3Ok-nFc,8971,Robert Kagan,"They're not going to be charged with anything. He also says he's going to use the pardon power for the January 6th insurrectionists, but presumably many, many others as well. You combine total immunity for what you're doing if you're a law enforcement official, and we have hundreds of thousands in this country, and they're not all organized in terribly well-regulated police departments. They're in sheriff's offices and all kinds of things. And then you combine that with the pardon power, that's pretty far down the road, isn't it, away from liberalism? I mean, it's sort of like the definition of not being liberal, is cops can do whatever they want at the beck of the powers that be and vigilantes can do whatever they want at the beck of the powers that be, or some powers that want to be. It doesn't even have to be the powers that are quite in power yet. Right. Trump is going to play on the fact that even in the center of American politics, people are anxious about crime, although I think the statistics don't bear it out, but nevertheless, it's clear that if you're a Democrat in a city these days, you have to be tough on crime. So when Trump comes in and wants to be tough on crime, he is hardly going to be swimming against the tide."
yHAambRglpP,9282,Robert Kagan,"Maybe they're resentful, but they're not this bottom up 1890s farmers in the Midwest who don't understand the gold standard and think it's bad for them, which it could well have been incidentally, and want leveling economic policies. Right? Right. And the one thing that... Trump is able to amass a pretty broad coalition precisely because his policies have nothing to do with economics. So he's not threatening, for instance, to take money away from rich people, or even very well-to-do people in general, and give it to a working class movement. He doesn't really offer any economic answer to those in the working class. What he offers to them is revenge. What he offers to them is sympathy and support for what is effectively white anxiety. And whenever you say, ""It's the working class that supports Trump."" It's the white working class that supports Trump. The non-white working class does not support Trump, overwhelmingly in the other direction. And so I just think intellectuals in America are heavily influenced by economic and ultimately Marxist interpretations of how society works. And the other thing is, of course people want to blame whatever bad thing is happening on the thing that they're always unhappy about. So people who are unhappy about inequality in America say, ""Well, this is because of inequality."" People who are unhappy with the Iraq war say, ""This is happening because of the Iraq war."" So there's a real tendency to do that."
JyF3C6Jo2z1,9140,James Carville,"But go ahead. Next you go, Brett."" Okay, there's all kinds of... You have a lot in your tool kit. And then he... Now he's caught in a vice because he said he would do it on Fox. She said fine. She made the date specific. And I think that's the kind of infighting that you got to do. And I think it'd be pretty effective. Yeah, that sounds interesting. And then they end up debating, you think? Eh...You know I'm not very good... It is going to be a lot of heat. It's going to give her... Giving your opponent an answer to everything. ""Well, why didn't he say it to my face?"" And she said that at first. That's something that we used in... ""Hey, if you got something to say about me, you son of a bitch, say it to my face."" You've heard that growing up. I mean that's as common as anything. It's particularly common in middle America. So as long as he does not debate her, she has a classic answer to anything that's thrown at her. And he's instinctive enough to realize this. He's got a lot to risk either way. I would much rather be her than him. And of course, she also has another kind of built in advantage. She'd kind of be judged against Biden's June the 27th performance, which is..."
lOzCpV6uL3N,9951,James Carville,"God, you really don't feel any better than you would if you never had the infected wisdom tooth, but you do feel better now it's gone, just as an example. But I think that people wanted to like her. They were so glad to have a relief and they came in with disposition. And to her credit, just literally everything she's done since... Was it three weeks now? Seems like 300 years? No, I think just two and a half, maybe. Two- It was on a Sunday, [inaudible]. Two weeks and two days, yeah. We're talking Tuesday the 6th, I think. So far, she has done nothing to dampen people's enthusiasm, she hasn't done anything remotely dumb, so I have reason to actually be encouraged. She looks like she's really grown, and people would tell me that. That's one thing I will say is people internally would say, ""James, she's different. She's more confident,"" and not just White House staff people, people that would go in there. Economists, historians, the same people go in and out of the White House. It doesn't matter who's in there. To a person that would all say she's very confident and asks very good questions and seems to be well briefed. I'm happy that she's like this. I'm not totally surprised. You think that there's reasonable hope that that lasts?"
f3zKynrcqVJ,10055,James Carville,"Or Gore had run in '88 and then was picked in '92. So it just accentuates, I think, what uncharted waters we're in. I mean, we don't have... Why don't you...? You should make a list. People that listen to this, make a list of all of this, ""First time this happened in the 2024 election."" First time somebody dropped out, first time they had a debate in June. So something tells me we're going to see a lot more first here. We're not done with first. We should have a running list of, ""First time..."" Blank. And it was the first... Very obvious, first time a woman's been ahead of a ticket or first time... I hate the term, woman of color, but that's okay. You're non... I don't have an objection to it. I just think it's such progressive arrogance to assume that everybody who is not white is the same. Right. That's why it drives me crazy. But anyway, whatever, first non-Caucasian to ever be at the top of the ticket, first to never get a single primary vote. That's one of my favorite arguments that I got. I get this a lot. I like to do kind of right-wing media, unlike most people because it keeps me... It's good when you... In old age, they tell you to do these, you should play bridge and you should do..."
OYssSeNSgZW,9712,James Carville,"This is the choice and let's roll. Final question. Speaking of VP candidates, I have a hunch that Vance could hurt actually the Trump ticket a little more than people think. Normally, VPs don't matter much as we've been... I think that's the conventional wisdom, except maybe for '92 I think where you guys were helped by the Gore pick. And '80, which I do think Bush helped Reagan as a kind of taking the edge off the charge of extremism. But do you agree that Vance is weird enough to use Walz's term that it not only doesn't help Trump but could actually hurt him? Well, I do because I don't think we're through finding out things about JD Vance. Okay. As I say, I think there are more shoes in that closet. And like today he gave a book blurb to Jack Posobiec. Oh, that guy. Yeah. I mean, all right, this is some [inaudible] stuff, dude. Let me tell you. And I know people ask me to do a book blurb and I'm very generous about book blurbs. No, this is like, you do the basic stuff. So somebody say, ""Hey, James. I'm professor of political science at UCSD, and can you do a book blurb?"" And I'll look up the guy and okay, he looks all right."
TJW_75poT4I,9983,James Carville,"It goes back to the original point. She's not really that well known. And the first person to grab a paintbrush and start painting is going to be the memory. And we have a shot because it could be hard for them to break through. Are you surprised? I think the relative failure of the Trump campaign to define her negatively over these first two weeks... I mean, I kind of expected them to really come out of the box with stuff on her that from 2019, if only those, what she said then to really dump a lot of... spend a lot of money in the swing states. But maybe she's just had so much momentum that it didn't penetrate. She's had a very good two weeks. But do you agree that the Trump campaign's had a not very good two weeks? This is why The Bulwark exists. Something is going on at Mar a Lago, I'm not sure what it is. That Black journalist thing? Some people actually think that was planned, but this guy, LaCivita, Susie Wiles, they're not stupid. I mean, they've won elections before. And what's coming out of there is... you're right, they don't know where to go. They let it get away from them. It was like they got hit in the... And they were totally..."
84mjHtJn75E,9167,James Carville,"I mean, he's the most Biden-like VP candidate I guess, of the ones who were in the picking. So, Harris went more with the Obama model than the Clinton model. Yeah, that's a good way of putting it. Okay. We kind of went generational. She sort of went steady governance. But I tell you, the people that I know in Minnesota that know him... Apparently, just from the Democratic point of view, he's been very effective and is kind of what you see. And I personally liked Shapiro a lot, would call him a friend of mine, but it would've been a San Francisco-Philadelphia ticket. If you know, that is always kind of bothered me that we are a little too coastal. And it's fresh water, they decided on fresh water and not salt water. And it is basically that simple I think. But my number one pick would've been Beshear, but so be it. Yeah, I feel like that gets you a lot of the... but, whatever. It gets you a [inaudible]. But Walz, I'm so on this train and blowing the whistle and we'll rolling. This is the choice and let's roll. Final question. Speaking of VP candidates, I have a hunch that Vance could hurt actually the Trump ticket a little more than people think. Normally, VPs don't matter much as we've been..."
HvkJLx7F5Yp,10116,James Carville,"But this is more... You can't use a historical benchmark to talk about this because debates have now taken on near legendary status in American politics. Yep. Speaking of historical benchmarks, so I mean, on the one hand, we've never seen an election like this in all kinds of ways, particularly Biden getting out. I was thinking about this the other day, and this is not a criticism, I think it's the first ticket in modern times since the modern primary system came into being where both candidates on one ticket, in this case on the Democratic ticket, and neither of them has ever gotten a vote in a Democratic primary for president, that is every race we've all been involved in or watched... In the early days, they only had a few primaries, Humphrey and all that. But still every nominee in both parties had gotten some primary votes, certainly from '72 on. '76 on, let's just say. And mostly had won the primaries. And then the VP nominees had often run and gotten at least some primary votes, especially if they were the losing candidate. Or Gore had run in '88 and then was picked in '92. So it just accentuates, I think, what uncharted waters we're in. I mean, we don't have... Why don't you...? You should make a list."
8TH5NrKWFf4,9263,James Carville,"Intelligent people who follow politics, which is they sort of think, ""Well, you're losing this county so you got to focus on the other counties."" But of course, a vote you pick up in a statewide, this isn't true of congressional districts, but in a statewide race, losing... If you had two counties the same size, let's just do it like that to make it easy. Picking up a point in the county you're losing 66/34 counts exactly the same as picking up a point in the county you're winning 80/20, right? I mean, you know- It actually is more, I'll tell you. So, I'll go through the thinking, but you're dead on, spot on. What we would do is we were very much into finding videos of Trump. We wanted to be the John Stewart video vault archive, and what we realized is that it really didn't matter that much. So, then we sat down and we would look at Cambria County, Pennsylvania and Hillary lost it, I don't have exact numbers right in front of me. Maybe she lost 78/22. And we said, ""Man, if we could lose this thing 74/26 in Blair County and Luzerne County,"" and you go through the whole laundry list of them, then you would really in effect change sea level. That was our total thinking and that we could get much more bang for..."
4Uuvkx0rGqI,9182,James Carville,"How would you advise her to deal with that? Either 2019 and/or 2020. There's a minor fact, and I would bring it up. The crime rate since Joe Biden and Kamala Harris's second office has plummeted. Yes, historic numbers. I don't quite know what you're talking about, but we took over a high crime country under the administration of Donald Trump, which by the way, became a high crime country under the administration of Donald Trump. I think we can definitely talk about that. The Democratic-parts of the Democratic Party, not Joe Biden, not Democratic primary voters, decidedly not-lost their minds. And everybody thought this was the wave of the future. The identity politics is being essential to any discussion of politics. And of course it was a giant mistake. She bought into that. As did other people. Whoever advised her in 2019, I hope to throw them all out in the Pacific Ocean. And to a guy like me, you could see this coming. So I went backed and looked in April 27th, 2021, I did an interview on Vox and I said, ""This stuff is killing us. This is the dumbest thing that you can imagine."" And I'll give myself credit. I was right. I call ""defund the police"" the three stupidest words in the history of the English language."
qMxkgTqKSsn,10493,James Carville,"And when you watch him, that rally in Georgia I think is significant because he didn't fill it up and he blamed Georgia State- a well-known liberal, coastal, elite institution. But the people were walking out and his reaction is, ""I got to keep them. I'll just get crazier."" And so he's like Brian Kemp. Okay, who's you know, Brian Kemp is Karl Rove's kind of wet dream of what a modern Republican should be. And he's just like savaging the guy. You could see he's trying to do anything he can to keep the crowd and keep them on their feet and keep them motivated. And like I say, he's an old comedian. Punchlines just don't work like they used to and he's just struggling. And do you think it'd be hard for him to regain his balance? I mean, it's hard to know, right? All I can say is we need to do everything we can to keep him off his balance, not predict if he can get his balance back. And I think the debates are golden opportunities because he doesn't want to do it. He does not want do it. He's got too much at risk. It's a multiracial female that he's got to go against and Vance is going to have to debate Walz and Walz is going to..."
2uCunXbr-Yc,9440,James Carville,"I mean, we just forget how bad that was. A I don't blame people. Who wants to remember? I hated the God damn thing. But I think every little word is going to count in this, and I think recovery is one of those words that can help him. James, thank you for this conversation. Thank you for all this good advice to president and his team. Thank you all for all the fricking work you're doing. Tim liked my last video. He told me, ""Play it on the show."" That's good. That's good. But we'll get together after the debate, or the non-debate, on June 27th and do an analysis of how the whole thing's been turned around by your council to the president. And it's a good start to the day in the Pacific time zone. Thank you, James. And thank you all for joining us on Conversations."
RTJlMErQwTU,9767,James Carville,"Bill Clinton thinks, if I can just get in front of the bank president, I can convince him. Sir, you're not going to convince him. Guy's been a Republican since before he was born, okay? And I think Trump has that... I'd hate to equate anybody with Trump, but I think he's got that kind of salesman optimism about him. If you just get me in front of these people, ""the Blacks, they love me."" Yeah. And again, it only has to work with like one out of 20, right? It's not like he has to convince massive numbers. Yes. We're dealing in a universe of fairly small tolerances here. There's some sort of custom to taking a porn trip and your approval goes up 5%. That'll convince you. The things we talked about, they just don't, they don't happen anymore. I guess the one thing that will happen, maybe we can close in a minute on this, I thank you for taking all this time, is I guess he will make a VP pick. That's traditional. Do you have any view on both what Trump's going to do and should do? It's one of the few things that's going to happen this summer that's actually different. What he's going to do on what? The vice presidential pick for Trump."
XV4F0ue4k5d,11088,James Carville,"But the question, can it have an effect? The answer is yes, if he's acquitted or even a hung jury, that will excite his people and it will demoralize a lot of Democrats. How much, don't know. An acquittal would be very good for him and would really demoralize them. Now, the lawyers say there's not going to be an acquittal. I don't know, but if there's a guilty verdict, remember juries are supreme. And what that juror, that foreman, whoever goes out and speaks for the jury says is going to have a lot of say. You can say, ""Well, it's a Manhattan jury."" Well, it's a Manhattan jury, Manhattan, Kansas, Manhattan, New York, they're all people. And they all sat there, you know, we sat for six weeks. We listened to 28 hours testimony. We went through every charge. We waited. That matters to people. And so, people say, well, the hardcore Trump people, probably not going to affect the hardcore. But as we talked about earlier, he can't win with just MAGA. And so, a lot of people that you know that even I know some, they don't want to vote for a Democrat. They're very uncomfortable with Trump, but they don't know, this will keep them away. They'll either vote for Biden or not vote. You just can't look at the Trump vote as hardcore MAGA because we know that's not enough."
