video_id,view_count,guest_name,transcription
BYKe0-e8-5C,10390,James Carville,"And I personally liked Shapiro a lot, would call him a friend of mine, but it would've been a San Francisco-Philadelphia ticket. If you know, that is always kind of bothered me that we are a little too coastal. And it's fresh water, they decided on fresh water and not salt water. And it is basically that simple I think. But my number one pick would've been Beshear, but so be it. Yeah, I feel like that gets you a lot of the... but, whatever. It gets you a [inaudible]. But Walz, I'm so on this train and blowing the whistle and we'll rolling. This is the choice and let's roll. Final question. Speaking of VP candidates, I have a hunch that Vance could hurt actually the Trump ticket a little more than people think. Normally, VPs don't matter much as we've been... I think that's the conventional wisdom, except maybe for '92 I think where you guys were helped by the Gore pick. And '80, which I do think Bush helped Reagan as a kind of taking the edge off the charge of extremism. But do you agree that Vance is weird enough to use Walz's term that it not only doesn't help Trump but could actually hurt him?"
Llczfnv8s2q,9969,James Carville,"Or Gore had run in '88 and then was picked in '92. So it just accentuates, I think, what uncharted waters we're in. I mean, we don't have... Why don't you...? You should make a list. People that listen to this, make a list of all of this, ""First time this happened in the 2024 election."" First time somebody dropped out, first time they had a debate in June. So something tells me we're going to see a lot more first here. We're not done with first. We should have a running list of, ""First time..."" Blank. And it was the first... Very obvious, first time a woman's been ahead of a ticket or first time... I hate the term, woman of color, but that's okay. You're non... I don't have an objection to it. I just think it's such progressive arrogance to assume that everybody who is not white is the same. Right. That's why it drives me crazy. But anyway, whatever, first non-Caucasian to ever be at the top of the ticket, first to never get a single primary vote. That's one of my favorite arguments that I got. I get this a lot. I like to do kind of right-wing media, unlike most people because it keeps me..."
t6ingdPYoPX,10286,James Carville,"And '80, which I do think Bush helped Reagan as a kind of taking the edge off the charge of extremism. But do you agree that Vance is weird enough to use Walz's term that it not only doesn't help Trump but could actually hurt him? Well, I do because I don't think we're through finding out things about JD Vance. Okay. As I say, I think there are more shoes in that closet. And like today he gave a book blurb to Jack Posobiec. Oh, that guy. Yeah. I mean, all right, this is some [inaudible] stuff, dude. Let me tell you. And I know people ask me to do a book blurb and I'm very generous about book blurbs. No, this is like, you do the basic stuff. So somebody say, ""Hey, James. I'm professor of political science at UCSD, and can you do a book blurb?"" And I'll look up the guy and okay, he looks all right. Sure. It's a thrilling book. You should read it. It's full of insight and everybody's done that shit. Okay? We all know that, but man, this is a bridge too far. And I just think you're going to keep finding..."
Yb9jkMYlduW,9919,James Carville,"But the people were walking out and his reaction is, ""I got to keep them. I'll just get crazier."" And so he's like Brian Kemp. Okay, who's you know, Brian Kemp is Karl Rove's kind of wet dream of what a modern Republican should be. And he's just like savaging the guy. You could see he's trying to do anything he can to keep the crowd and keep them on their feet and keep them motivated. And like I say, he's an old comedian. Punchlines just don't work like they used to and he's just struggling. And do you think it'd be hard for him to regain his balance? I mean, it's hard to know, right? All I can say is we need to do everything we can to keep him off his balance, not predict if he can get his balance back. And I think the debates are golden opportunities because he doesn't want to do it. He does not want do it. He's got too much at risk. It's a multiracial female that he's got to go against and Vance is going to have to debate Walz and Walz is going to... Pretty confident in Walz's position. And if I was Walz, I'd say, ""Actually use a sofa to watch television on."" But anyway."
mBQjFGlQ-NB,10245,James Carville,"Yep. Speaking of historical benchmarks, so I mean, on the one hand, we've never seen an election like this in all kinds of ways, particularly Biden getting out. I was thinking about this the other day, and this is not a criticism, I think it's the first ticket in modern times since the modern primary system came into being where both candidates on one ticket, in this case on the Democratic ticket, and neither of them has ever gotten a vote in a Democratic primary for president, that is every race we've all been involved in or watched... In the early days, they only had a few primaries, Humphrey and all that. But still every nominee in both parties had gotten some primary votes, certainly from '72 on. '76 on, let's just say. And mostly had won the primaries. And then the VP nominees had often run and gotten at least some primary votes, especially if they were the losing candidate. Or Gore had run in '88 and then was picked in '92. So it just accentuates, I think, what uncharted waters we're in. I mean, we don't have... Why don't you...? You should make a list. People that listen to this, make a list of all of this, ""First time this happened in the 2024 election."" First time somebody dropped out, first time they had a debate in June."
4rXGg9OIz-J,12514,James Carville,"The answer is yes, if he's acquitted or even a hung jury, that will excite his people and it will demoralize a lot of Democrats. How much, don't know. An acquittal would be very good for him and would really demoralize them. Now, the lawyers say there's not going to be an acquittal. I don't know, but if there's a guilty verdict, remember juries are supreme. And what that juror, that foreman, whoever goes out and speaks for the jury says is going to have a lot of say. You can say, ""Well, it's a Manhattan jury."" Well, it's a Manhattan jury, Manhattan, Kansas, Manhattan, New York, they're all people. And they all sat there, you know, we sat for six weeks. We listened to 28 hours testimony. We went through every charge. We waited. That matters to people. And so, people say, well, the hardcore Trump people, probably not going to affect the hardcore. But as we talked about earlier, he can't win with just MAGA. And so, a lot of people that you know that even I know some, they don't want to vote for a Democrat. They're very uncomfortable with Trump, but they don't know, this will keep them away."
GTTmKfP1cw5,10767,James Carville,"I mean, he acknowledged it and then he pivoted very quickly. And I'm not using that as an example. And Reagan, of course, everyone cites, is too much. He's too high a standard, I suppose, on a political scale, but it feels like they could be more decisive, whichever course he chooses to take. Or even if he chooses to change course. Yeah, I remember '83, the [inaudible] you know? I actually think he was too willing to move on. I think some people really screwed that up. I agree totally. Yeah. But he got beyond it. That's undeniable. But there was some... look, there's no more massive act of negligence on a part of any nation since World War II than there was about Israeli government on October 7th. That's just staggeringly... and so much of that was a result of hubris, of thinking we had everything under control, it was all done. And boy, when you look back at how arrogant they were, you could see how something like this would happen. And... what really bothers me, is just how does this thing end? I mean, maybe you've talked to a lot more people in foreign policy than I do, but what is Gaza going to be like five years from now other than a place where journalists are going to come and see what a pathetic wretched life they have?"
4m2nHMabhKU,11140,James Carville,"Now the problem Biden has is he's not very, and he never has been, very good on the attack. It is not just that he's old, he is just never been a particularly effective attack politician and how much of this he can pull off, I don't know. Yeah, that's interesting. What about this, we're talking Wednesday morning, the 29th. The trial is about to go to the jury in New York. Do you think that has any potential for affecting anything? Could the campaign use it effectively over a month if he's convicted? All this coverage in all these panels and he did this. This was a good day for that. I saw the expression on his face and I saw this and we got a panel here and there've been so many lawyer panels that I don't even know what to even think anymore. But the question, can it have an effect? The answer is yes, if he's acquitted or even a hung jury, that will excite his people and it will demoralize a lot of Democrats. How much, don't know. An acquittal would be very good for him and would really demoralize them. Now, the lawyers say there's not going to be an acquittal."
eWJUA058lEd,10861,James Carville,"I think everyone thinks he's going to pick a woman or a minority, but I don't know that he... I think he has a sort of view which is pretty cynical, and we may not like it, but that two older white rich guys, that's kind of attractive to Republicans, and it's not that unattractive to a certain type of swing voter who thinks, well, those guys know what they're doing. They're business guys, they're et cetera. Tough guys. He seems pretty intent that he's going to do it his way. He's telling you, ""We're not going to have any of this General Kelly, Rex Tillerson, Gary Cohn. We're not going through that anymore."" He's really laying the groundwork to say, ""I ran on this. I told you I was going to do this. Now I'm going to do it."" And I could see somebody saying, ""Well, if you pick another white male, you're going to get a lot of flack."" And he said, ""That's exactly the kind of flack I want."" That may be just what he wants to do. And I'm not doing it like you tell me to do it. I'm doing it my own way. And by the way, he'll have a point if he wins."
kk6JdhZ2OcT,10432,James Carville,"He's 42. I think you have an opportunity there, but you got to take opportunities at every point. And I think there's only so much Biden can do. I think if you've talked to them, they'd say, ""James, that's a great idea,"" but we've got to get him out there to say that and that that's not the easiest thing in the world to do. And I can understand that. But let's see if we have this debate on the.. June the 27th. Yeah. I am struck how much people just assume it's going to happen because Trump said he would do it. I assume Trump won't do it if he thinks it not in his interest. He said he was going to testify to trial. [Inaudible] he thought that. And you know what? When he didn't testify, it didn't cost him anything. There was very little... even, ""well sir, you said..."" so he'll say... he's already said, ""CNN can't host, they're not fair."" He's just going to brush it off and say, ""It can't be fair. I told Biden to take a drug test. He wouldn't take a drug test."" My answer would be, ""Will you give us the records that Keith Schiller stole from Dr."
Vnk4P7mzi_4,3652,Eric Edelman,"Oh. You're right, good point. Yeah, I missed that. I didn't think of that. So he went to three countries. Frankly, for a lot of Americans, and I'll put myself in that category, they slightly blur together since they're all next to each other and they're all similar backgrounds, you might say, but still very different actually in terms of their foreign policies and what happened in each of those countries. And I guess the order was Saudi Arabia, Qatar, and the UAE- United Arab Emirates. But since the headline of the trip became the plane, maybe we should begin with the famous, or infamous, Qatari 747. What do you make of that? Just, I don't know, meaningful? Colorful? Meaningful? Indicative of anything? Well, it's a perfect surrogate for discussion of the trip, in the sense that the trip was not about, as presidential trips typically are, geopolitics, but really more about geoeconomics. But in this particular case, it's geoeconomics with Trumpian characteristics. And I think Susan Glasser of The New Yorker captured it very well in her Letter from Washington this week, in which she said that the trip demonstrated that Trump really has no particular foreign policy doctrine."
KF3pgDLdCiF,3527,Eric Edelman,"What do you make of that and what was that about? So it was actually... The meeting was in Riyadh on the day that he left Saudi Arabia. It was that morning when he went on to Doha and he met with Farouk al-Sharaa, the new president, interim president, of Syria who came to power in December. That was actually important, but it was preceded by a statement he made the day before that he was going to end all sanctions on Syria. We had put in place an enormous number of sanctions on individuals and entities in Syria as a result of the very destructive 15 year long Syrian Civil War, which cost hundreds of thousands of lives, created a massive outflow of refugees from Syria and internally displaced people in Syria. And this was done, the president said quite openly, essentially at the behest of Mohammed bin Salman, the Crown Prince of Saudi Arabia, and President Erdoğan of Turkey, both of whom have an understandable desire to see Syria stabilized after 15 years of violence that have wracked the country and disrupted the region. That's all understandable. And there is an argument that sanctions on Syria should be lifted, or at least some sanctions should be lifted."
W84jX3-L8s0,3784,Eric Edelman,"If he'd gone to Europe, certainly if he'd gone to Canada or Mexico, which are the traditional opening trips for an American president, there certainly would've been protests. We've seen major protests break out at hockey games in Canada since the advent of the Trump administration. But he knew that going to the Middle East, where he had gone on his first trip in his first term, he would be greeted with sword dances and with, as you say, camels and Arabian stallions and red Cybertrucks and fighter escort for Air Force One and all of the trappings of power that he enjoys and the kind of adulation he requires psychologically, I think, in order to operate at a high functional level. So it was, from that point of view, a great place to start his foreign travels as president. Technically, actually.... Technically though, I think we have to note his first trip was actually to the funeral of Pope Francis. Oh. You're right, good point. Yeah, I missed that. I didn't think of that. So he went to three countries. Frankly, for a lot of Americans, and I'll put myself in that category, they slightly blur together since they're all next to each other and they're all similar backgrounds, you might say, but still very different actually in terms of their foreign policies and what happened in each of those countries."
qpNUq0_kzE6,3687,Eric Edelman,"So one of the things that's very hard to parse when you look at the fact sheets is how much of this is going to be actually accomplished in Trump's term? How much of this is new? How much of it actually began before he arrived on the scene? He seems to be aware of this slightly because he's also told the press that some of this is going to come to fruition after he's left office and other people are going to take credit for it. He said, ""But you guys have to remember, I'm the one who did it. It was me personally."" So it's very hard to really get after these numbers. To give you one, for instance. In the Saudi portion of the trip, the fact sheet talks about $142 billion in arms deals with Saudi Arabia. Now, when he went on his first trip to Saudi Arabia in 2017, they announced a 110-billion- dollar arms package, not all of which came to fruition. There have been questions that have already been raised about, well, exactly 142 billion's a lot of money for even the Saudis. Saudi defense budget is roughly 70 billion a year. So $142 billion is two year's worth of their defense budget."
LogpOzA70GY,3679,Eric Edelman,"He really believes in transactionalism as a way of life. And in that sense, this Qatari luxury aircraft is not just a symbol of Trumpism, it's really the substance of Trumpism. No, that's very well said. And it is kind of amazing when you read, Times especially the article, it's not even clear there's like an official document. It's sort of, that's also, I suppose, the kind of transactionalism Trump likes, right? Pretty vague about exactly what's promised to whom, a lot of ability to rethink things later on. Maybe he will use the plane as a private citizen after he becomes president. He'll cross that bridge when he gets to it. The whole thing has that ring to it. I was amused also, I'll just say, by the fact that it seems to be something they've been trying to dump for four years. No one wanted to buy it. It's both expensive and extremely, I guess, expensive to operate. God know what the expense will be for us to transform it into an actual functioning Air Force One with all the security and other considerations that that involves. But anyway, I think you're right. Yeah, that is the shakedown side."
4GaiQk4-PDe,7650,AB Stoddard,"He may have immunity, but what about all the other people who don't? He wants to do this because he wants to be there for as long as he wants to be there. And if it's not him directly, it's his, I don't know who, his relatives or people who are totally loyal to him. I think painting that picture is a little hard because it's America. We're not used to that. And people don't focus that much on some of these more abstract, if you want to put it this way, issues. But I think the third term, is a way to get people to focus on it, right? Exactly. It's one of those things that people dismiss as unimportant, but actually could become the face of his authoritarian effort. It's critical because... I'm with Liz Cheney. He never intends to leave. He intends to die there. That's my belief. You'll have other guests on this show that disagree, and you don't have to agree with me. That's my a hundred percent opinion. I don't waver on that. There is a discussion as he tipped his hat to about JD Vance running and he would be his vice president."
UnB0LcO7PT_,7378,AB Stoddard,"Oh, yes, I'm sorry. Sorry. He wasn't, no, no, but I'm saying you're Former. Yeah, But that makes it even more astonishing. What does he owe Trump? I mean, he literally lost the job he cared the most about on The Hill. And that's what's kind of astonishing. I guess we'll close with this, just maybe do you think, I don't know, by September 30th, with all the drama with the budgets and Ukraine and NATO, there'll be a NATO summit. God knows what Trump will do there. Maybe we will begin to see-God knows you and I have spent eight years being disappointed to say the least by Republicans-but maybe at some point they snap a little bit, or as you said, maybe not even quite the ones who face primaries don't, but then there are others and maybe some candidates emerge somewhere who aren't simply, but maybe not, incidentally, the greed with which the whole party... to me it's just now whole generations of politicians who've made their way by being slavish imitators of Trump and lackies to Trump is, I guess we can't discount that. I think that you're right. If Republican candidates emerge who are critical, Democrats really have to amplify them and embrace them."
li198f6SxYR,7206,AB Stoddard,"So it's such a multi-pronged assault. And again, some of it you can't... Rule of law stuff, you can see why Trump wants to do that. This I am slightly mystified by in the sense that why isn't in his political interest to spend more money on fighting cancer? I mean, that's sort of a classic. If you look at the other demagogues and authoritarians, they actually often do spend a fair... they try to be the person who's vaguely in favor of kind of solving these kinds of problems. They're not ideological problems and they can throw money at it. What do they care? So anyway, but it is striking that he' so... Elon in this respect may be doing damage politically to Trump and as well as to the country, who knows. But what about the Democrats? They're the opposition party. They should be blowing, calling, sounding these alarms and rallying the opposition. They're in the minority and you've studied Congress and covered Congress a lot, and you know how weak or weak that makes you, even if you're a very large minority, which they are relatively speaking in Congress, but I don't know. What's your judgment of the Democrats?"
Ij1riAkm-T5,7358,AB Stoddard,"I mean, it was all seriously substantive and directed at what's going on. It got more than 400 million likes on TikTok, which means people from around the world were watching it. It was dominant on YouTube all day. Republicans are worried about it because they said, ""What is he doing just making a speech? Well, what's that, nobody cares."" People will care and that kind of thing will travel because Democrats are just looking, the voters are looking for some kind of response, some kind of a fight. So what I'm saying is I see a pickup between January 20 and April two. It's not good enough, but I see something is building in terms of people being willing to get out there. And of course they need resources, they need coordination. They need to stop fighting, they need to stop blaming, and I think they need to actually attack Trump's assault on five different subjects a day. I mean, they can't hide from any issue. And yeah, you can't jump at the news and that's what he wants you to do. And he throws out distracting things like Greenland and so you shouldn't follow that like a dog to the bone."
9sqw6pYexd0,7160,AB Stoddard,"Is he going to get rolled by Trump? But yes, Trump is going to just get on state ballots. His loyal minions will put him there, and he is just going to full steam ahead, run again. So I think it is, it's the headline of his authoritarian movement. He plans to never leave, and I think it's really essential that that gets into the media discussion. Eventually voters will pick up on it, but it's not, oh, isn't that funny? He's just doing that so he has more influence now because he doesn't want to be called a lame duck. No, it's real. And Democrats should treat it like a real plan because just days ago, he didn't even wait until 100 days or a year, just days ago. He said, oh yeah, we talk about it all the time. People want me to do it. There's lots of different ways. He's open about it. So it has to be a headline, in my opinion. He's not disavowing it. Yeah, that's really great. I mean, I think you're absolutely right. Yeah, I was just struck as a former chief of staff to a vice president, he didn't even have the courtesy or the instinct, I would say, to say, ""Well, of course my vice president is well equipped to succeed me."" And that would be the normal answer, right?"
g6gB7kUJ4sm,4154,David Axelrod,"This is the choice."" And now, we got quite a bit of coverage of him over the Easter weekend, he always seems, Bill, able to celebrate these holidays by just... He celebrates the sacred by engaging in the profane. Right. It's really, really weird. But he just erupts over Christmas, over Easter. I don't know whether it's because he's confined. I posited on Hacks On Tap that he's jealous that Christ gets all this attention. I don't know. I don't know what it is. But his outbursts over the weekend just remind people that the guy is nuts, and living with him is like a... I saw some guy in a focus group say, he was a guy who voted for Trump before, but said he couldn't again, and he said, ""Trump as president is like having a neighbor who runs a jackhammer 24 hours a day,"" he says, ""Just exhausting."" And so, I think there's some element of that that will erode some of these gauzy memories. But I think the Biden campaign has to remind people, and you and I, we may have a difference of opinion on this particular piece of policy, but the one signature achievement of the Trump administration was a $1.7 trillion tax cut that primarily favored corporations and wealthy people."
2g6mZx9Newt,4136,David Axelrod,"Yeah, that's what I said at the beginning. That's a Republican message. It's a little unfair. I mean, the world could be chaotic. It's not Joe Biden's fault that Putin invaded Ukraine and this horrible war that's going on. No, this is a way of saying... The Republican message is he's too old and feeble. Now, I mentioned the other day that they're more than willing to give him credit, Trump is, for masterminding a vast conspiracy involving the Justice Department and prosecutors across the country to persecute Trump. So he can mastermind this whole elaborate conspiracy, but he can't tie his own shoes. It's like, choose a horse and ride it, brother. Conspiracy theories do not have to be consistent. This is something we know from history, right? The Jews in charge of everything and they're weak. I mean, it's- Yes. Yeah. No, you're right. Two things, maybe, and then I'll let you go. Let me do R.F.K second because that's obviously out there. But when I was vice president cross chief of staff, and I'd been through this really before. I remember worrying a lot about some trip the next week somewhere. God knows what we were doing."
llCyjBG_kdt,4371,David Axelrod,"I take him at his word on that. But this is just a horrific situation. So that's a long way of saying one hopes this is at a different place come November, and that people rec- It's World's Central Kitchen. I got that wrong. One hopes that by November, there will be a different situation, that the war will be over, that some rebuilding will be done, that there'll be some discussion of what comes next that includes Palestinians in that discussion. But this is a real thing, and Biden's not getting the credit for what he has done. He's getting the blame for more than he should, but it is the lot of being President of the United States at a time of war. Yeah, this is the incumbent... Sarah finds it, [inaudible] finds this a lot in the focus groups. The world seems chaotic, and Biden doesn't seem to be on top of this now. Yeah, that's what I said at the beginning. That's a Republican message. It's a little unfair. I mean, the world could be chaotic. It's not Joe Biden's fault that Putin invaded Ukraine and this horrible war that's going on. No, this is a way of saying..."
cYgRMFn4EuQ,4176,David Axelrod,"He's a feral genius- Yeah. ...that is very, very clear. And even the stuff that we're all... I'm appalled that he put a target on the judge's daughter's back over the weekend and published her photograph, because there are crazy people out there. I'm worried about another Paul Pelosi situation- Yeah. ...where someone is motivated by all of this. That said, what he's doing is he is doing what he always does. He knows that he is at risk of being convicted in this trial in New York, and he's branding it. He's branding the whole event as a partisan, as he would call it, witch hunt and so on, and he's just going to do that relentlessly, just as he did by the way he branded the 2020 election in advance. Right. He said in advance, ""If we lose, it will have been stolen."" It wasn't something that he thought of that night. He worked on that project for months. This is what Donald Trump does, and you need to be alert to it. I do think we do have to call him out on these... These are strategies. This isn't just expressions of outrage on his part, they're strategies, and we need to call them out for what they are."
Llp1WZQuiVg,4120,David Axelrod,"It's probably one of the decent things he did as president and say, ""Look, Trump's not really against vaccines. Only Kennedy is."" Now obviously that would be a somewhat dirty, not really dirty trick, but- No, it's not. It's true. It's true. I mean if 3% of Trump supporters say, ""Oh my God, I didn't realize he was such a vaccine guy. I am for Kennedy,"" why isn't that a good idea? The danger of course if you do that, you have to be really careful with that because you could also normalize him for people who are on the fence and say, ""Well."" That's right. You also could... to a general group sort of find those points of similarity rather than differences between Kennedy and Trump and drive people who are anti Trump away from him. I think there are a lot of strategies that can be employed, but I think they need a special strategy. I think they know this to deal with Kennedy because he's not an idle threat here. He's not a threat to be president, but he's a threat to tip this race one way or another. Very much so, I just think you have a case where two-thirds of the country has said they don't want either Biden or Trump."
O7JScyuLyBh,3559,Doug Sosnik,"I mean, whatever. And the fact that they didn't do that, I feel is now maybe he just didn't want to do it and he's busy. I mean, there are a million things, right? But maybe I'm wrong that it's always such an easy interview, but I feel like, geez, can you really go through- have a strategy for nine months where you're not... They couldn't stop him from going, the staff couldn't persuade him not to go out Thursday night when he was angry about the Robert Herr Special Counsel report. And that was not great. And then he chose not to do the Super Bowl interview. And again, I don't want to make a mountain out of a molehill, obviously in the big picture, no one's going to remember Super Bowl interview in 2024, but I don't know if that's sustainable for eight, nine months. Trump isn't exactly Mr. Accessibility either in certain ways, but you do get... He's good at giving the impression that he's doing a lot of things and he does friendly interviews a lot at least, and therefore people kind of feel like he's on top of things. Well, first of all, Trump was way more accessible to the press and not just the right-wing press compared to Biden."
P6vhwvNd8Dp,3555,Doug Sosnik,"Accessibility either in certain ways, but you do get... He's good at giving the impression that he's doing a lot of things and he does friendly interviews a lot at least, and therefore people kind of feel like he's on top of things. Well, first of all, Trump was way more accessible to the press and not just the right-wing press compared to Biden. So let me just say this quickly on the interview. These interviews have become staples of Super Bowl Sunday. They have changed over time and have become less soft interviews and harder interviews and more aggressive interviews. So that's changed. They had over 10 million people watch Trump when he was interviewed by Hannity before the Super Bowl a few years ago. So that's a lot of eyeballs. And remember that, and this may be one of the reasons by the way, the Biden people didn't want to do it, that while 10 million people may have seen the Trump interview, there were probably four or five times that who saw a report on the interview without having seen the interview. And so I do think the Biden guys might say on his Thursday night appearance last week that if he took out a couple of bad snippets confusing the president of Mexico and Egypt, he took out a couple of those bites and it was largely a positive interview, but they only cherry-pick the worst parts."
cI7m0ORFEm_,3487,Doug Sosnik,"Well, I'll respond everything you say. Let me just take your last question first. Let's assume nothing changes and then I'll talk about if something does change. All right. But assuming nothing changes, the bar that Biden's going to have to clear at the convention is one of reassurance and that he's up to it. He's not going to be exciting. He doesn't need to be exciting, but he does need to reassure. But going back to the land of what would happen if something happened for a moment, the big point about '68, though, and what happened after was, they changed the rules and made the role of convention delegates much different than they used to be. They actually used to pick nominees at conventions. And back to your point on Humphrey, I think if he'd broken with Johnson in July instead of October and Vietnam, he probably would've won. But let's just take two scenarios for a moment of something happens to Trump or something happens to Biden. If something happens to Trump and you go to a convention, the party of Trump is the party of Trump. So those delegates on that floor are completely MAGA Republicans."
OMeRx6v1T1M,3551,Doug Sosnik,"I'm struck how much the retrospective, maybe slightly inaccurate, but whatever, view of things were much better when Trump or somewhat better when Trump was there. It helps him so much, right? I mean, if someone like me, here's what he says about NATO, and I think, A, that's incredibly irresponsible and dangerous and B, it actually suggests what a second Trump term would be like and it would be much more dangerous than a first Trump term. But I have the impression, voters they hear this stuff, it's all kind of noise. Trump's just being Trump. He says these things, but the thing they have to compare that's fairly concrete is the Trump first term, or I suppose more accurately the memory of the Trump first term and the perception of the current Biden term. And I feel like that gives Trump a cushion that a normal challenger who said these kinds of things doesn't have. I mean, he's weirdly advantaged by being both the challenger, the outsider, the change candidate, and hey, he was president. I mean, there's not that much to worry about. Things were okay when Trump was president. Well, you're right. I think that most people have sort of priced into the stock Trump saying crazy things, but above and beyond the economic narrative that Trump will be able to put out about when he was president compared to now on prices and inflation and the rest, he's also going to be able to say regardless of whether or not he deserves any credit for or not, when he was president though, didn't have a war in Europe, didn't have a war in the Mideast, and aren't getting closer to war every day in Asia."
-0jEvb44euM,3540,Doug Sosnik,"But let's just take two scenarios for a moment of something happens to Trump or something happens to Biden. If something happens to Trump and you go to a convention, the party of Trump is the party of Trump. So those delegates on that floor are completely MAGA Republicans. In addition, of course, to the fact that despite the fact there's still a primary for the Republican nomination and 90% of the delegates haven't been picked, Trump has already taken over the RNC. So if something were to happen at a Republican convention, I don't know what they would do except I do know that the MAGA forces are going to decide what happens. I think it's quite different on the Democratic side. As a party coalescing behind Biden, the organizing principle about being for Biden is to stop Trump, and as I think I've mentioned before to you, he's the first person elected president since 1988, when George H. W. Bush got elected for essentially a Reagan third term, which I'm sure you remember quite well... Biden is the first guy since Bush to get elected without a political base. And so his base of support, if there is one, is an anti-Trump support."
SIQjpwl63MO,8755,A.B. Stoddard,"And you're right, now that he has gotten away with it all... And of course you're a better liar if you're totally comfortable lying, right? I mean, you're a better conman if you have just gotten beyond any constraints on the con, and either the constraints of conscience of that ever existed or the constraints of what if they find out about this, and in that respect I think my friends, my new liberal friends are, ""well, he can't get away with this. This lie is even worse,"" but I think they underestimate how many people unfortunately are willing to get swept up into this. And not just the true believers, but even the not quite so true believers who just find it... The open mic night is a great line of Mike's, just gets swept up in it. And he wasn't that bad last time. Then you say, ""Well, the reason he wasn't that bad if he wasn't was because he had 19 different constraints, both individuals and institutional constraints that won't exist in a second term,"" but no one of course is making that argument except for Biden, none of the Republicans are, so the primaries that doesn't stop people from defaulting back to Trump, do you think?"
b35d0r6z1Mo,8836,A.B. Stoddard,"And it's a tool for dominance. We've watched him now, it's my eighth year of watching this up close, and it definitely has changed. He lies more and more loudly and more rapidly in a setting like that. And he is the president, and he creates his own reality. And if you want to try to drop in there and correct him, you're just like a gnat on the windshield. You're just going to get run over and 'see ya.' So it was both a great night for him and it was truly terrifying, I thought. Yeah, I mean, that's so well said. Because when you read up on authoritarians in the past and on con men, two categories that Trump probably fits in pretty well, they get better at it. I mean, I thought in 2015 I think Trump said these outrageous things and these lies, and you could tell he was a little uncertain like, ""Can I get away with this exactly?"" And I don't know if you could tell, maybe I'm reading stuff in retrospectively, but he seemed a little more tentative, let's say. And you're right, now that he has gotten away with it all... And of course you're a better liar if you're totally comfortable lying, right?"
2ogvT8ILKL3,8726,A.B. Stoddard,"Or if it doesn't happen, he'll attack the Republicans for selling out on the Hill, which the base will like, and there'll be no consequences. I don't know. Maybe we're being too... I'm glad you weren't so you weren't watching CNN , Bill. But when he said, ""I think this time we have to do a default."" She played him tape of him in office at the resolute desk saying, ""We cannot toy with this concept, and it's far too dangerous, and it's not even remotely on the table."" Or something like that. And she said, ""Why'd you say that then?"" And he said, ""Because I was president then."" Yeah. That's amazing, isn't it? Like he was enjoying the fact that, if he could tank the economy and on Biden's watch, that it's no sweat off his. So it was one of the low moments of the night, and there were many. Yeah, but that's such a revealing one. I'm glad, I don't know if I'm glad, we call it closer to that. But it's appropriate to... Because it is so, I mean it's utterly shameless. You shouldn't be able to say that. Which is literally saying, of course if I'm president, I can't tank the economy."
MvQHqP0t2Gk,9006,A.B. Stoddard,"I mean, imagine that's not hard to do. ""Hey, with Trump, you only get four years."" I mean, they won't say anything about this guy. And so he had a great town hall for him, I think, at CNN, and he's just steamrolling his way. Many things intervene, of course, Bill, but right now his firm grip on the party is as powerful if not more powerful than ever because, what's the goal? To get away with as much as he can. It's to get away with things. And he's gotten away with January 6th, and the plotting of a coup. He's gotten away with being found potentially... first, he stole documents, classified documents from the White House, but potentially he obstructed justice and caused his lawyers to lie and everything. The more this builds, the more intense the support. And the establishment and the elites, who are not in the 2024 field but are connected to the donors in this deep sense of fear about Donald Trump being their nominee, are still powerless in the face of his strength. Okay, well, there's a lot there. So let's unpack that a little. I mean, A, do you take it that DeSantis is close to being the only alternative to Trump?"
ntNbT9cNsvO,8746,A.B. Stoddard,"I mean, once you got him into the diner or into the town hall, even if he was grumpy on the way out to the car, he really liked talking with people. So if you combine that with the fact that he hasn't figured out his way to defeat Trump. When you run, this is the most surreal presidential primary where you have everyone saying, ""Oh, he is the best president we've ever had. But I don't know, I guess I'm in this primary in case he has a heart attack or gets indicted."" I mean, the indictments, first of all, I don't think he'll be prosecuted before election day. And I don't think there's a jury that would convict him in this country. Because I think there always will be an outlier among the jurors. And then I just think Ron DeSantis, we've seen him in a jam after the Stormy Daniels.... I mean, he tries to ""on the one hand, and on the other hand"" it, but they're terrified of infuriating the base. And so it's just this idea that he's both nervous in the lane and then he sort of has no destination. He doesn't have that plan like Chris Christie's articulated, which is, you have to literally take this guy on."
