video_id,view_count,guest_name,transcription
BYKe0-e8-5C,10493,James Carville,"And when you watch him, that rally in Georgia I think is significant because he didn't fill it up and he blamed Georgia State- a well-known liberal, coastal, elite institution. But the people were walking out and his reaction is, ""I got to keep them. I'll just get crazier."" And so he's like Brian Kemp. Okay, who's you know, Brian Kemp is Karl Rove's kind of wet dream of what a modern Republican should be. And he's just like savaging the guy. You could see he's trying to do anything he can to keep the crowd and keep them on their feet and keep them motivated. And like I say, he's an old comedian. Punchlines just don't work like they used to and he's just struggling. And do you think it'd be hard for him to regain his balance? I mean, it's hard to know, right? All I can say is we need to do everything we can to keep him off his balance, not predict if he can get his balance back. And I think the debates are golden opportunities because he doesn't want to do it. He does not want do it. He's got too much at risk. It's a multiracial female that he's got to go against and Vance is going to have to debate Walz and Walz is going to..."
Llczfnv8s2q,9983,James Carville,"It goes back to the original point. She's not really that well known. And the first person to grab a paintbrush and start painting is going to be the memory. And we have a shot because it could be hard for them to break through. Are you surprised? I think the relative failure of the Trump campaign to define her negatively over these first two weeks... I mean, I kind of expected them to really come out of the box with stuff on her that from 2019, if only those, what she said then to really dump a lot of... spend a lot of money in the swing states. But maybe she's just had so much momentum that it didn't penetrate. She's had a very good two weeks. But do you agree that the Trump campaign's had a not very good two weeks? This is why The Bulwark exists. Something is going on at Mar a Lago, I'm not sure what it is. That Black journalist thing? Some people actually think that was planned, but this guy, LaCivita, Susie Wiles, they're not stupid. I mean, they've won elections before. And what's coming out of there is... you're right, they don't know where to go. They let it get away from them. It was like they got hit in the... And they were totally..."
t6ingdPYoPX,10116,James Carville,"But this is more... You can't use a historical benchmark to talk about this because debates have now taken on near legendary status in American politics. Yep. Speaking of historical benchmarks, so I mean, on the one hand, we've never seen an election like this in all kinds of ways, particularly Biden getting out. I was thinking about this the other day, and this is not a criticism, I think it's the first ticket in modern times since the modern primary system came into being where both candidates on one ticket, in this case on the Democratic ticket, and neither of them has ever gotten a vote in a Democratic primary for president, that is every race we've all been involved in or watched... In the early days, they only had a few primaries, Humphrey and all that. But still every nominee in both parties had gotten some primary votes, certainly from '72 on. '76 on, let's just say. And mostly had won the primaries. And then the VP nominees had often run and gotten at least some primary votes, especially if they were the losing candidate. Or Gore had run in '88 and then was picked in '92. So it just accentuates, I think, what uncharted waters we're in. I mean, we don't have... Why don't you...? You should make a list."
Yb9jkMYlduW,9951,James Carville,"God, you really don't feel any better than you would if you never had the infected wisdom tooth, but you do feel better now it's gone, just as an example. But I think that people wanted to like her. They were so glad to have a relief and they came in with disposition. And to her credit, just literally everything she's done since... Was it three weeks now? Seems like 300 years? No, I think just two and a half, maybe. Two- It was on a Sunday, [inaudible]. Two weeks and two days, yeah. We're talking Tuesday the 6th, I think. So far, she has done nothing to dampen people's enthusiasm, she hasn't done anything remotely dumb, so I have reason to actually be encouraged. She looks like she's really grown, and people would tell me that. That's one thing I will say is people internally would say, ""James, she's different. She's more confident,"" and not just White House staff people, people that would go in there. Economists, historians, the same people go in and out of the White House. It doesn't matter who's in there. To a person that would all say she's very confident and asks very good questions and seems to be well briefed. I'm happy that she's like this. I'm not totally surprised. You think that there's reasonable hope that that lasts?"
mBQjFGlQ-NB,10055,James Carville,"Or Gore had run in '88 and then was picked in '92. So it just accentuates, I think, what uncharted waters we're in. I mean, we don't have... Why don't you...? You should make a list. People that listen to this, make a list of all of this, ""First time this happened in the 2024 election."" First time somebody dropped out, first time they had a debate in June. So something tells me we're going to see a lot more first here. We're not done with first. We should have a running list of, ""First time..."" Blank. And it was the first... Very obvious, first time a woman's been ahead of a ticket or first time... I hate the term, woman of color, but that's okay. You're non... I don't have an objection to it. I just think it's such progressive arrogance to assume that everybody who is not white is the same. Right. That's why it drives me crazy. But anyway, whatever, first non-Caucasian to ever be at the top of the ticket, first to never get a single primary vote. That's one of my favorite arguments that I got. I get this a lot. I like to do kind of right-wing media, unlike most people because it keeps me... It's good when you... In old age, they tell you to do these, you should play bridge and you should do..."
4rXGg9OIz-J,11088,James Carville,"But the question, can it have an effect? The answer is yes, if he's acquitted or even a hung jury, that will excite his people and it will demoralize a lot of Democrats. How much, don't know. An acquittal would be very good for him and would really demoralize them. Now, the lawyers say there's not going to be an acquittal. I don't know, but if there's a guilty verdict, remember juries are supreme. And what that juror, that foreman, whoever goes out and speaks for the jury says is going to have a lot of say. You can say, ""Well, it's a Manhattan jury."" Well, it's a Manhattan jury, Manhattan, Kansas, Manhattan, New York, they're all people. And they all sat there, you know, we sat for six weeks. We listened to 28 hours testimony. We went through every charge. We waited. That matters to people. And so, people say, well, the hardcore Trump people, probably not going to affect the hardcore. But as we talked about earlier, he can't win with just MAGA. And so, a lot of people that you know that even I know some, they don't want to vote for a Democrat. They're very uncomfortable with Trump, but they don't know, this will keep them away. They'll either vote for Biden or not vote. You just can't look at the Trump vote as hardcore MAGA because we know that's not enough."
GTTmKfP1cw5,10369,James Carville,"They have to be very, very careful how he's deployed and they have to husband him pretty closely. And I can't fault them for that, but yes sir, how are you going to address him? Yeah, that's a good point. But in the meantime, you can use paid media and stuff to really remind people. But the big thing is going to be the jury. If there's a conviction, how those jurors come across is going to have a lot to how much people accept this verdict. Yeah, that's interesting. And if Trump loses it, which he might and attacks the jury, I feel like that's an opportunity also to say he's attacking these Americans who are doing their duty. Right? Right. If these jurors, what I'd give to prepare one of them for Sunday morning TV. First of all, collectively, this jury took 21,250 hours out of their lives. We listened to X... 28,000 words of testimony. We sat there and observed every witness. We conscientiously went through every document, and we could arrive at no other conclusion but this. Boom. Boom. And who the jury is, who they elect foreman, how articulate she or he is. Yeah, it all depends a lot, but how that jury justifies what they did can have a lot of effect on public opinion, and we never really considered politics in this, to be honest with you."
4m2nHMabhKU,10672,James Carville,"We had terrible disaster in Lebanon and the fall of '83 with the Marines being killed. But one got the sense... I mean, he acknowledged it and then he pivoted very quickly. And I'm not using that as an example. And Reagan, of course, everyone cites, is too much. He's too high a standard, I suppose, on a political scale, but it feels like they could be more decisive, whichever course he chooses to take. Or even if he chooses to change course. Yeah, I remember '83, the [inaudible] you know? I actually think he was too willing to move on. I think some people really screwed that up. I agree totally. Yeah. But he got beyond it. That's undeniable. But there was some... look, there's no more massive act of negligence on a part of any nation since World War II than there was about Israeli government on October 7th. That's just staggeringly... and so much of that was a result of hubris, of thinking we had everything under control, it was all done. And boy, when you look back at how arrogant they were, you could see how something like this would happen. And... what really bothers me, is just how does this thing end? I mean, maybe you've talked to a lot more people in foreign policy than I do, but what is Gaza going to be like five years from now other than a place where journalists are going to come and see what a pathetic wretched life they have?"
eWJUA058lEd,10628,James Carville,"I am struck how much people just assume it's going to happen because Trump said he would do it. I assume Trump won't do it if he thinks it not in his interest. He said he was going to testify to trial. [Inaudible] he thought that. And you know what? When he didn't testify, it didn't cost him anything. There was very little... even, ""well sir, you said..."" so he'll say... he's already said, ""CNN can't host, they're not fair."" He's just going to brush it off and say, ""It can't be fair. I told Biden to take a drug test. He wouldn't take a drug test."" My answer would be, ""Will you give us the records that Keith Schiller stole from Dr. Bornstein in 2017 that no one's ever asked you about it? You went in his office, the doctor said he felt like he was raped, sent your goons in there and be glad to, you release those health records."" But he doesn't pay. He's paid zero price for not testifying his own path. None. And from that, he's learned, I can do what I want. I can back out of a debate. What are they going to do to me? I mean, do you think though that Biden literally every day for the next month just says, in the course of discussing whatever issue he's discussing, ""I very much look forward to debating Donald Trump on this."
kk6JdhZ2OcT,9906,James Carville,"I think Trump does not think it hurts him to have two males on the ticket. I think everyone thinks he's going to pick a woman or a minority, but I don't know that he... I think he has a sort of view which is pretty cynical, and we may not like it, but that two older white rich guys, that's kind of attractive to Republicans, and it's not that unattractive to a certain type of swing voter who thinks, well, those guys know what they're doing. They're business guys, they're et cetera. Tough guys. He seems pretty intent that he's going to do it his way. He's telling you, ""We're not going to have any of this General Kelly, Rex Tillerson, Gary Cohn. We're not going through that anymore."" He's really laying the groundwork to say, ""I ran on this. I told you I was going to do this. Now I'm going to do it."" And I could see somebody saying, ""Well, if you pick another white male, you're going to get a lot of flack."" And he said, ""That's exactly the kind of flack I want."" That may be just what he wants to do. And I'm not doing it like you tell me to do it. I'm doing it my own way. And by the way, he'll have a point if he wins."
Vnk4P7mzi_4,3726,Eric Edelman,"He really believes in transactionalism as a way of life. And in that sense, this Qatari luxury aircraft is not just a symbol of Trumpism, it's really the substance of Trumpism. No, that's very well said. And it is kind of amazing when you read, Times especially the article, it's not even clear there's like an official document. It's sort of, that's also, I suppose, the kind of transactionalism Trump likes, right? Pretty vague about exactly what's promised to whom, a lot of ability to rethink things later on. Maybe he will use the plane as a private citizen after he becomes president. He'll cross that bridge when he gets to it. The whole thing has that ring to it. I was amused also, I'll just say, by the fact that it seems to be something they've been trying to dump for four years. No one wanted to buy it. It's both expensive and extremely, I guess, expensive to operate. God know what the expense will be for us to transform it into an actual functioning Air Force One with all the security and other considerations that that involves. But anyway, I think you're right. Yeah, that is the shakedown side. Well, say a word more about that though. Why would the Qatari, why would they be so eager to have Trump's backing or Trump's goodwill?"
KF3pgDLdCiF,3722,Eric Edelman,"Neither of those things happened. It's not clear that the president on his own can actually lift all of these sanctions. Some of them are imposed by legislation. Others, like taking Syria off the Foreign Terrorist Organization list, the so-called FTO, requires him to submit a report to Congress, which they then have to approve. So to say the least, there were a lot of T's that were left uncrossed and I's that were left undotted in all of this. Now, in the meeting with al-Sharaa, the president did ask, according to the readout from the White House, for some of the things we would want from a new Syria. One of which was, for instance, normalization with Israel, have Syria join the Abraham Accords and become another neighbor of Israel that has made peace with it, it would be like Egypt and Jordan and the UAE, Bahrain, other states surrounding Israel in the region. That would be a good thing. He asked for al-Sharaa to expel some of the foreign jihadis who helped al-Sharaa come to power, but who have since been engaged in intercommunal violence in Syria that has troubled observers who would like to see a stable Syria. He asked for their assistance in integrating the Kurdish militias with which we fought ISIS during the Obama and Trump and Biden administrations, to reintegrate them into the Syrian Armed Forces, and also to take over oversight of the camps that contain some 30,000 ISIS fighters and family members that potentially dangerous folks who, if left untended, could lead to a recurrence of ISIS terrorism in Syria."
W84jX3-L8s0,4336,Eric Edelman,"I mean, his losses have been extraordinary and the rate of advance has been really very slow. I mean, they've been advancing but at a snail's pace and mostly dismounted infantry assaults, very hard for them to make up their losses in equipment and much less in personnel. They have lost, according to British MOD intelligence numbers that were posted earlier this month, something like 967,000 people, of whom about 200,000 have died, been killed in action. They will probably hit the million-casualty mark sometime this month or early June. Those numbers are astronomical and they're not really sustainable. If Putin has to calculate that he is pursuing this with continued US support, continued European support, maybe stepped-up European support, that's one thing. But if he's able to- For Ukraine. For Ukraine, yeah. But if he's got to calculate that it's going to be US supports going away, European support is kind of iffy, then he's going to be stepping up his operations and think he can drive Ukraine ultimately to capitulate, which seems to be his objective. And that I think would be catastrophic not just for Ukraine, but for European security and for NATO and for US leadership in the world. And by the way, the Chinese will be watching. But yes, to your point, I mean this is not a coherent kind of worldview and it's not sustained by any kind of deliberative process."
qpNUq0_kzE6,3842,Eric Edelman,"But he knew that going to the Middle East, where he had gone on his first trip in his first term, he would be greeted with sword dances and with, as you say, camels and Arabian stallions and red Cybertrucks and fighter escort for Air Force One and all of the trappings of power that he enjoys and the kind of adulation he requires psychologically, I think, in order to operate at a high functional level. So it was, from that point of view, a great place to start his foreign travels as president. Technically, actually.... Technically though, I think we have to note his first trip was actually to the funeral of Pope Francis. Oh. You're right, good point. Yeah, I missed that. I didn't think of that. So he went to three countries. Frankly, for a lot of Americans, and I'll put myself in that category, they slightly blur together since they're all next to each other and they're all similar backgrounds, you might say, but still very different actually in terms of their foreign policies and what happened in each of those countries. And I guess the order was Saudi Arabia, Qatar, and the UAE- United Arab Emirates. But since the headline of the trip became the plane, maybe we should begin with the famous, or infamous, Qatari 747."
LogpOzA70GY,3769,Eric Edelman,"The meeting was in Riyadh on the day that he left Saudi Arabia. It was that morning when he went on to Doha and he met with Farouk al-Sharaa, the new president, interim president, of Syria who came to power in December. That was actually important, but it was preceded by a statement he made the day before that he was going to end all sanctions on Syria. We had put in place an enormous number of sanctions on individuals and entities in Syria as a result of the very destructive 15 year long Syrian Civil War, which cost hundreds of thousands of lives, created a massive outflow of refugees from Syria and internally displaced people in Syria. And this was done, the president said quite openly, essentially at the behest of Mohammed bin Salman, the Crown Prince of Saudi Arabia, and President Erdoğan of Turkey, both of whom have an understandable desire to see Syria stabilized after 15 years of violence that have wracked the country and disrupted the region. That's all understandable. And there is an argument that sanctions on Syria should be lifted, or at least some sanctions should be lifted. The question though is, first of all, this was done without any kind of deliberative policy process at all. In fact, the administration's counter-terrorism coordinator and Deputy National Security Advisor, Seb Gorka, just on the end of the day before the president left, was fulminating about, ""We're not going to lift sanctions on this jihadi president of Syria."" And there is a question about al-Sharaa because he does have a past link to jihad."
4GaiQk4-PDe,8302,AB Stoddard,"He wants people to go into red areas. He worked construction, he served in the military. He knows what it's like to struggle to find healthcare coverage, to get a job where that would be provided. He basically, he says, you can't go to Walmart and buy a Carhartt jacket, a Carhartt boots, and show up at an event and try to talk to working class people and win them back from Trump. You have to be authentic. I've seen him repeat this message. I mean, this is somebody who's making an effort not only to get the message across to Democrats, but to become a voice for the Democrats. And so I think that kind of thing will spread. People have to take chances and they have to get out there. And Jasmine Crockett went viral on the oversight committee before Trump was reelected. So now she's running around trying to be a voice, and she made a mistake recently. So people are getting worried about that. People are worried also about having AOC and Bernie before facing because they're too liberal. That's all fine. But I think if you get out there and you carpet bomb in the face of the assault on our system that we're facing, something will stick. And that's why I think the idea of having some kind of rotating voices on a unified message, like my whiteboard idea is that you can get a mother who is affected in a measles outbreak one week and the next a senator."
UnB0LcO7PT_,7917,AB Stoddard,"And watching Bill Cassidy, a serious man, senator from Louisiana, a doctor, struggle with that vote, knowing that RFK Jr has really promoted quack science and conspiracies for a long time. That he's anti-vaccine... Bill Cassidy's on the fence... was really, you could really see him turning himself into a pretzel and he ends up supporting him and now is going to call him before his committee to talk about all the firings and he's upset and concerned. That was all predictable. RFK Junior is a really troubled guy and really an unstable person who also just spews falsehoods. And so this was not something to take a chance on. All of this was predictable, and it's really quite enraging. Jonathan Rauch, who's a very well-known writer and will be known to people who listen to this, famously posted around 10 days ago that he had a friend who drove two hours for her breast cancer chemotherapy treatments that were part of an NIH trial only to arrive at the location to be told without any phone call or warning that it had been canceled. And there was no future plans for any new protocols or any new treatments for her. And this kind of thing is going to ripple out through people's lives, people who have kids with special needs, people who have diabetes, whatever it is."
li198f6SxYR,7684,AB Stoddard,"It was dominant on YouTube all day. Republicans are worried about it because they said, ""What is he doing just making a speech? Well, what's that, nobody cares."" People will care and that kind of thing will travel because Democrats are just looking, the voters are looking for some kind of response, some kind of a fight. So what I'm saying is I see a pickup between January 20 and April two. It's not good enough, but I see something is building in terms of people being willing to get out there. And of course they need resources, they need coordination. They need to stop fighting, they need to stop blaming, and I think they need to actually attack Trump's assault on five different subjects a day. I mean, they can't hide from any issue. And yeah, you can't jump at the news and that's what he wants you to do. And he throws out distracting things like Greenland and so you shouldn't follow that like a dog to the bone. But why can't they, I keep thinking, do a golden era or what does he called it? ""The golden age whiteboard,"" where they every day a different person, it's AOC one day, it's a businessman, small businessman from Kansas. The next week it's Mark Cuban. The week after that it's, I don't know somebody but maybe five numbers."
Ij1riAkm-T5,7837,AB Stoddard,"They were worried about him, but they didn't really go to the mattress on it. And then suddenly now it's like, oh my God, he's our worst fears. I mean, are we sufficiently appreciative of the fact that this lunatic is the secretary of HHS and is not, contrary to what people sort of thought, has not pulled back at all? And I mean, I'm a little freaked out about this. I have sort of secondary family relations, mostly on Susan's side, in medical and research science world. And I actually know some people in that world too from around here and New York, and I mean, this is bad, they think. And they're not hysterics. And incidentally, a lot of them have been critical of NIH... It's a bureaucracy, they don't always fund the right things. They have the usual gripes you have with big government agencies, but the degree of damage that's being done, and maybe voters don't understand if research on Parkinson's gets slowed down or eviscerated because you don't see the effect, exactly. You know what I mean? You don't see the progress that's not made. It's not like social security office being closed, but I really wonder how much that's going to percolate out through sort of Republican-ish voting groups, right? Physicians, executives and pharma companies."
9sqw6pYexd0,7596,AB Stoddard,"And that has gone much more smoothly for him, I think, than he thought it would. Yeah. Well, let's talk about that. We've talked about Trump. What about the resistance to Trump? I agree, none of us... I bet you could Google a million articles about a Trump second term and never see the term ""law firms."" That was not on people's radar screen that he's also going to go punish them, try to damage their business, threaten them existentially, the Paul Weiss guy claimed, and also get tens of millions of dollars of pro bono work that's friendly to him. Universities maybe we expected that a little more, I suppose. The businesses, not big tech stuff, we've all just taken that for granted now, but that was a big deal when it happened right after the election and pretty... Zuckerberg, Bezos, pretty striking. I mean, maybe we'll get to the Democratic party itself, the more political side of things in a few minutes, but what have we learned about America in terms of the resistance? Well, yeah, we'll get to Democrats afterwards. I see sort of the population and then the institutions of law, of acting, yeah. That's a good distinction... And they're different. I feel that we've seen with the law firms always and others, a lot of hands in the air saying, we're trying to protect our business."
g6gB7kUJ4sm,4208,David Axelrod,"He's doing stuff. I mean, the Justice Department just went after some real estate interests for price fixing on rents. The FTC just issued a report on how the largest grocers were marking up prices allegedly because of cost, supply chain issues from the pandemic. It turns out that they're jacking it up way beyond what their costs increases were. They're fighting these fights, but not really highlighting them to the degree I would in a campaign like this. Bottom line, be more like Joe from Scranton and less like President Biden from Washington. Put yourself on the side- because those are the voters, Bill, who are going to decide this election; working class people, Black, white, and Hispanic, who are very much scuffling still in an economy that's improved, but in which cost of living has aggregated and continues to be an obstacle. It's just so hard when you're the incumbent president and incumbent president's team to get them not to defend their record. Let's put it this way, not to have them ... They want to spend 80% of their time defending their record and explaining why they're doing better than anyone realizes, and 20% of the time talking about what they still want to do in the second term and so forth. Of course, what you're saying, I think, is that it should be the other way, 80/20, but I saw this- I don't even.."
2g6mZx9Newt,4203,David Axelrod,"Well, even, I recoil from, after this last weekend, everybody's hair was on fire because he, except Jon Stewart, he had a great bit on this last night, because some guy had on his bumper somehttps://gettrumpsneakers.com Biden. ...phonied-up artwork of Biden bound in the back of his truck. And there is so much out there, so many people out there saying, ""Don't give Trump a platform, don't let Trump..."" I have the opposite view, which is I think more of Trump is better out there, because I do think people need to be exposed to... He's crazier now than he was in 2016, and even 2020, although it's hard to compete with telling people to drink or inject bleach to fight... But he's kind of scary crazy, and people need to understand the choice. I can't stand this notion that if we censor him, it'll all be okay. That's not the case. And I think he's profited, actually... I was relieved when he got taken off Twitter, because it was a migraine headache every day and it was provocative. But now, he's micro channeling, to his base, stuff that if most people saw, they would just... All that said, Bill, that's just an aside, I'm just venting at your expense here. All that said, I don't think, at the end of the day, that the campaign should be based on all of that."
llCyjBG_kdt,4681,David Axelrod,"He's an effective demagogue and he's a good entertainer, in his own way, and I agree with you, he's in a way a little crazier than he was, but he is also better, in some ways, at being a demagogue than he was, because he's really discovering what works. He's good. Listen, no one should underestimate Donald Trump. That's always been my keep. He's a feral genius- Yeah. ...that is very, very clear. And even the stuff that we're all... I'm appalled that he put a target on the judge's daughter's back over the weekend and published her photograph, because there are crazy people out there. I'm worried about another Paul Pelosi situation- Yeah. ...where someone is motivated by all of this. That said, what he's doing is he is doing what he always does. He knows that he is at risk of being convicted in this trial in New York, and he's branding it. He's branding the whole event as a partisan, as he would call it, witch hunt and so on, and he's just going to do that relentlessly, just as he did by the way he branded the 2020 election in advance. Right. He said in advance, ""If we lose, it will have been stolen."" It wasn't something that he thought of that night. He worked on that project for months."
cYgRMFn4EuQ,4494,David Axelrod,"I don't know whether it's because he's confined. I posited on Hacks On Tap that he's jealous that Christ gets all this attention. I don't know. I don't know what it is. But his outbursts over the weekend just remind people that the guy is nuts, and living with him is like a... I saw some guy in a focus group say, he was a guy who voted for Trump before, but said he couldn't again, and he said, ""Trump as president is like having a neighbor who runs a jackhammer 24 hours a day,"" he says, ""Just exhausting."" And so, I think there's some element of that that will erode some of these gauzy memories. But I think the Biden campaign has to remind people, and you and I, we may have a difference of opinion on this particular piece of policy, but the one signature achievement of the Trump administration was a $1.7 trillion tax cut that primarily favored corporations and wealthy people. Right. It is the single most negative thing, up there with abortion rights, but it is more broadly impactful. And you talk about that, his inaction on pharmaceutical prices, a whole range of issues on which, on economics, he's just in the wrong place. And if there is a presumption that goes to Joe Biden for having some sense of the way real people, or average people, live..."
Llp1WZQuiVg,4062,David Axelrod,"Right. He said in advance, ""If we lose, it will have been stolen."" It wasn't something that he thought of that night. He worked on that project for months. This is what Donald Trump does, and you need to be alert to it. I do think we do have to call him out on these... These are strategies. This isn't just expressions of outrage on his part, they're strategies, and we need to call them out for what they are. Well, yeah, I've very much thought that, therefore, I don't really like the, ""He's popping off again, it's all instinct with him and anger."" And there's, of course, a lot of that, God knows, but yeah, there are these branding strategies, he's been doing that for 50 years, marketing- Yes. ...and he's unfortunately good at it. I said to someone the other day, I was critical of the Biden campaign, but I was sympathetic, I said, ""It's tough to run against Trump, he's a tough opponent. He's, in his own crazy way, a very skilled politician of a certain type."" And the person looked at me like I was just crazy. ""Trump is not skilled at anything. Trump is a lunatic. Trump is crazy. He can't control himself. He says one stupid thing after another."" But I think that's a mistake among Liberals and Democrats."
O7JScyuLyBh,4302,Doug Sosnik,"I think it's true for Republicans, I know it's true for Democrats, which the last time that the convention served that purpose of nominating someone based on who's on the convention floor was '68. Yeah, that's an unfortunate memory for Democrats. Yeah, and so that was such a disastrous- But let me make this, can I just- So I read this little piece, and I said, it's funny that the convention was in Chicago, because you know what? The convention was in Chicago, Roosevelt in 1932, and I believe Roosevelt was nominated on the third ballot, and it was a very much of a weeding out of candidates, some of whom... They weren't really primaries then, but who were favorite sons and so forth. Lincoln was nominated in Chicago at 1860 on the fourth ballot, so maybe multi-ballot conventions in Chicago were good. Then [inaudible] 19,000 people wrote in and said, ""Are you kidding? What about '68?"" But I would make this point about '68, just not to obsess too much on the replacing Biden thing. It was a horrible mass. Robert Kennedy was tragically assassinated, McCarthy, Humphrey, the violence in Chicago, Dick Daley, the whole nightmare, right? Still, at the end of the day, Humphrey almost won in '68, and I believe Humphrey would've ran better in '68 than Lyndon Johnson would have..."
P6vhwvNd8Dp,4219,Doug Sosnik,"They couldn't stop him from going, the staff couldn't persuade him not to go out Thursday night when he was angry about the Robert Herr Special Counsel report. And that was not great. And then he chose not to do the Super Bowl interview. And again, I don't want to make a mountain out of a molehill, obviously in the big picture, no one's going to remember Super Bowl interview in 2024, but I don't know if that's sustainable for eight, nine months. Trump isn't exactly Mr. Accessibility either in certain ways, but you do get... He's good at giving the impression that he's doing a lot of things and he does friendly interviews a lot at least, and therefore people kind of feel like he's on top of things. Well, first of all, Trump was way more accessible to the press and not just the right-wing press compared to Biden. So let me just say this quickly on the interview. These interviews have become staples of Super Bowl Sunday. They have changed over time and have become less soft interviews and harder interviews and more aggressive interviews. So that's changed. They had over 10 million people watch Trump when he was interviewed by Hannity before the Super Bowl a few years ago. So that's a lot of eyeballs. And remember that, and this may be one of the reasons by the way, the Biden people didn't want to do it, that while 10 million people may have seen the Trump interview, there were probably four or five times that who saw a report on the interview without having seen the interview."
cI7m0ORFEm_,3997,Doug Sosnik,"And so for completely different reasons. I think they're obviously in a much stronger position within their own parties now than they were back in June. What's different, and it is different, is the race, I would say from the beginning of last year until around the middle to end of October, was pretty static. And it had Biden ahead of Trump, both nationally and in the battleground states. It was consistent. It wasn't an overwhelming lead, but it was a lead of 2, 3, 4 points pretty much consistently. The polls never changed. Over the last three and a half, four months, the race has changed. And it started, I would say around the end of October with a series of polls that came out. There was a six-state battleground New York Times poll, which had Trump ahead in all six battleground states. And pretty significantly, the NBC poll that came out in early November had Trump ahead for the first time in their polling. And their Wall Street Journal poll came out in November, which not only showed the same Trump advantage, but they asked a series of questions which haven't changed in the last three and a half months, which compared voters' views of what life was like when Trump was president compared to what life is like with Biden as president."
OMeRx6v1T1M,4108,Doug Sosnik,"What really, really concerned me, I remember was sometime in that spring of '95 when I was walking through an airport and Clinton was on television and no one was watching him. And that really struck me, that struck fear with me. And I do worry a little bit that at some point the public is going to shut down on Biden in terms of giving him another look. And he's got two related but different challenges right now. One is to inspire and motivate his base to not only support them, but to turn out. And it's far from a given that that's going to happen. And then the other of course is with the swing voters in the handful of states that'll determine the next president if it's a close election, his numbers with the swing voters are lagging his overall numbers, which are quite bad. The kicker view in your New York Times piece was that disqualifying Trump might not be enough or likely wouldn't be enough. You can't just do that. I think Democrats have really been counting on that to a considerable degree. Explain that a bit. I think they have that a think people who forget that or discount that I don't think have either thought about or interpreted properly. One of the lessons of the 2016 campaign in which Hillary Clinton's campaign was almost entirely predicated on an anti-Trump message."
-0jEvb44euM,4102,Doug Sosnik,"Well, I'll respond everything you say. Let me just take your last question first. Let's assume nothing changes and then I'll talk about if something does change. All right. But assuming nothing changes, the bar that Biden's going to have to clear at the convention is one of reassurance and that he's up to it. He's not going to be exciting. He doesn't need to be exciting, but he does need to reassure. But going back to the land of what would happen if something happened for a moment, the big point about '68, though, and what happened after was, they changed the rules and made the role of convention delegates much different than they used to be. They actually used to pick nominees at conventions. And back to your point on Humphrey, I think if he'd broken with Johnson in July instead of October and Vietnam, he probably would've won. But let's just take two scenarios for a moment of something happens to Trump or something happens to Biden. If something happens to Trump and you go to a convention, the party of Trump is the party of Trump. So those delegates on that floor are completely MAGA Republicans. In addition, of course, to the fact that despite the fact there's still a primary for the Republican nomination and 90% of the delegates haven't been picked, Trump has already taken over the RNC."
SIQjpwl63MO,8824,A.B. Stoddard,"So that's what I was expecting. I was expecting a big Republican margin that was going to buffer them, and let the crazies rule. So it's a challenge for the Democrats to respond to that, and they need to get their head around the fact that McCarthy has landed in a good spot right now. At least tactically. No, that's such an important point. And we'll close with that. I do feel like the Democrats haven't done a very good job of taking all these mini-scandals and embarrassments, George Santos and stuff, they haven't really wrapped it around the Republican's neck. So it's sort of well, Santos is a bizarre story, and here's the latest detail of that. But no one thinks, I don't know, that somehow, shouldn't the speaker do something about that? Or shouldn't his colleagues do something? And that's been true of Gosar and others. And so the Democrats are not very good at sort of attaching the worst things any one Republican member does to the whole conference. And McCarthy has done a decent job of getting Marjorie Taylor Green and Gaetz and all to speak up less. I guess maybe the speaker vote thing, which was sort of an short-term embarrassment to McCarthy was kind of also a wake-up call for all the others that we can't go through, it would hurt them all if everything just broke."
b35d0r6z1Mo,9016,A.B. Stoddard,"All they'd have to do is say you have to pledge to support the nominee and they won't hold Trump to [inaudible] but of course they would hold Liz to it. But they're not going to hold Trump to it. Right, of course not. He's not going to pledge to support any nominee except for him. Will he debate, do you think? What do you think? I don't think he will. Interesting. Because it's just a set-up for failure. He could go in and start screaming at everybody and saying crazy things and dominate, and he likes that, I think he enjoys the actual fight, but I think he knows, he's telling people privately, I'm too far ahead, he knows that the most likely outcome is he loses his lead a little bit and so what's the point? And they can all stand the stage and say he's afraid and he'll be like, ""They're afraid."" Yeah, it draws him down to their level if you're the front-runner in your debate, whereas he's done a town hall, he's not scared of anything. This is where that CNN Town Hall let's just do a final before we get to President Biden, who's important. This is, of course, typical of the Biden years, you spend the first half hour of the conversation on Trump, Right."
