video_id,view_count,guest_name,transcription
ingdPYoPXYb,20295,Anne Applebaum,"And that was part of why they won the first battle of Kiev. And I just don't know how the comments of Trump will affect people fighting on the ground and working on behalf of troops. So it's very hard to say, but they do have cards. They're better prepared now. They have an army that's a million people strong. For fighting this particular kind of war, they are not in a bad position. And so there's no feeling there that this front line is about to collapse. That's good. And I do think... I mean, Trump has gone very far in the direction he's gone in and all the talk about Keith Kellogg. He's pretty pro-Ukraine, and he's going to make a difference. That seems a little farcical right now at least. But I think especially if Ukraine doesn't collapse and if the fight slogs along unsatisfactorily but not disastrously for Ukraine, and if Putin is unreasonable and won't take yes for an answer, which is quite possible since he wants to destroy Ukraine and conquer Kiev and, as you've argued many times, not simply have a little more territory, I mean, he might take that as a temporary thing, but he might not even take that as a temporary thing at this point. I wonder if in the US there couldn't be more of a reaction against what Trump's doing than people think, including by the Republicans in Congress?"
9jkMYlduWmB,17982,Anne Applebaum,"Buying certain kinds of American products or big investments, investing in American defense technology, by accepting the dominance of American tech companies. All of that has taken place in the context of a world in which the US and Europe were somehow on the same page, in which we cooperated together and we weren't perceived as threats to one another. And really very suddenly all that looks different. And I can't tell you right now exactly what the implications will be or whether it can be reversed by further actions down the line. I mean, I suspect among other things that Putin doesn't really want to end the war. And so, I don't know exactly what the... I still have no idea what Trump is talking about when he says the war will end this week or it'll end by May. I'm not sure what he means. But all those things suddenly begin to look different. And the conversations happen in all kinds of contexts. So in boardrooms, in government offices, everyone who deals with the United States in any context is suddenly saying, ""Wait, are all the assumptions that I've based 30 years of decisions on or 80 years of decisions on, are all those assumptions wrong?"" And again, maybe this is going to be reversed and maybe it's not going to be as extreme as people think."
GlQ-NBk894r,7208,Invisible Rulers,"Because eroding confidence in institutions and repositioning yourself as the source of authority and trust is good business for somebody who's trying to sell Twitter or Substack subscriptions or whatever. That's where you start to see that. This is much more a problem of trust than anything else. It's very divided, and that's why that sense of how do we put reality back together? Well, people who believe Elon, when he says that there was, what was it, 50 million in condoms to Gaza or something, that's just wild theories come out of nowhere. And the fact check doesn't reach people. It takes it to another level, as you say, when he's standing in the Oval Office, and then when a whole bunch of government organizations, and he's got huge people in government who want to keep him happy, have a big incentive to these things. RENÉE DIRESTA: Well, it's actually that- And so it's not just Elon, it's the Cabinet Secretary, the Secretary of DH, whoever. RENÉE DIRESTA: Well, it's that they can act on them now. So 10:30 this morning was the RFK Jr. confirmation hearing. I assume he sailed through. I assume it went through on party line. Maybe we'll be pleasantly surprised when we're done. I doubt it. But now we have a person who has been propagating the vaccines cause autism conspiracy theory leading Health and Human Services."
XGg9OIz-JGT,7473,Invisible Rulers,"But Mike Shellenberger wrote it in his newsletter, and then Mike Benz said it on Joe Rogan. And this is audiences of millions of people, and they write very carefully, but they say the thing, and know their audiences trust them and are not going to believe the correction. And they're not going to believe... They're never going to walk it back. But that's the sort of divide that we live in at this point. There's no evidence offered beyond the theory, but that's where we've kind of gotten to. Well, or some sort of fake evidence of some, as you say, misread spreadsheet. Or they like actually evidence in the wrong way. Right? Conspiracy theories always like... Joe McCarthy waved around the lists. I mean, they like to have a datum, I guess, that's not real or that's one exaggerated, or totally made up point. But they always want to have... It's funny how they- RENÉE DIRESTA: That is true. Usually, there's a screenshot. There is a- Yes, there's a thing. RENÉE DIRESTA: This is what happened... In the conspiracy theories about us, they actually... So when I was at Stanford Internet Observatory, the same people I just mentioned, Shellenberger and Benz, came up with this theory that we had censored 22 million Tweets. And the evidence of that was in a report that we wrote."
dkk6JdhZ2Oc,3011,Ryan Goodman,"It's not predicated on riots. It's predicated on violence or political protests. The part of the executive order that applies across the country that's anticipatory or preemptive also is only based on protests, if there is a threat of protests. So that's how extreme that is. Back to your particular question of what can the courts do about it, at some level I was a little surprised even that Judge Breyer at the District Court did try to stop on the administration from the federalization of the Guard because courts give so much deference to the executive branch. There's also some indication from the Court of Appeals panel, even though they find in favor of the Trump administration, that they say, ""We're also not going to accept the Trump administration's position,"" which is that this is all complete and deference political question doctrine, that the court shouldn't be involved. That they do some analysis of the facts, which I think is positive, but courts are weak in this particular space. To me, it's one of their spaces in which courts... one should not rely on the courts. I don't have faith that the Supreme Court is going to push back against the power of a president to say that there's a national emergency and need to bring out the National Guard to protect federal buildings, federal functions."
TiSJHVnk4P7,3154,Ryan Goodman,"So, I think Trump is supercharged after that opinion as he did with a performance with a press conference. So, that's where I think it's not understanding the moment that we're in with this particular person in the White House. Yeah, it seems like they haven't given him that many victories on the big substance yet. Perhaps whether it's Humphrey's Executor will be radically limited, or struck down, and we'll see what happens on some of these other Alien Enemies Act, even some of them that presumably might go against Trump, presumably on the executive order on birthright citizenship. But certainly procedurally, I guess is the way I think of it. Maybe I'm simple minded, but they're giving him the benefit of the doubt an awful lot. And again, maybe in a very narrow sense, some of those decisions are their judgment calls, or whatever. It's a matter of court procedure. It's not a of high constitutional principle, but the effect of it is to let him go very far in practice down the path he's on without the courts being able, while curbing really the ability of the lower courts to do much to stop him. And in that context, that DVD decision at the beginning of last week, so that was the sixth three decision on Monday, I guess before the six-three decision on Friday that you mentioned the CASA decision."
4KF3pgDLdCi,4217,Eric Edelman,"Who knows what might happen? I think a lot of unexpected things can happen. The Russian army could crack under the strains it's under; the Ukrainian army could crack. They're in extremis right now. So, you could get a catastrophic collapse on the battlefield of some sort or other. I'm not predicting that; I'm just saying these are the kinds of things that could happen. You could get a collapse of the North Korean regime. The Assad regime, nobody thought it was going to collapse in two weeks. These regimes always look strong, but they're completely fragile and on the inside. Russia is more fragile than we think. Think back to the Prigozhin mutiny, I think it's arguable that had Prigozhin not lost his nerve, he might have actually taken Moscow. So, all of these things are out there. The Chinese still spend more on internal security than they do on external security, which is an indication of how concerned the leaders are about their own populace. It's the nature of all of these regimes. The Iranian regime, the collapse of Assad and the success of the Israeli retaliation rate in Iran have exposed, I think, the fragility of that regime, which is loathed by the majority of the population. So, the potential for upheaval, unanticipated shifts is always out there and tends to impose itself on every administration that comes in."
FW84jX3-L8s,3988,Eric Edelman,"Erdogan prevailed on Trump to pull US forces back. Trump tried to get them all out, the so-called adults in the room, Jim Mattis and others, kept this small force there. Whether they'll be able to prevail on him a second time, up in the air, but Erdogan also had, like the Saudis, a family-to-family relationship with the Trump family. And the Trump organization, of course has business interests in Istanbul. Again, this was a son-in-law-to-son-in- law relationship. How much of that stays in place with Jared Kushner formally outside the administration? Little hard to tell, but as you say, yes, the relationship with Erdogan was a very cozy one, and that could have a role here. So keeping an eye on Trump's decision to seal down those troops in Syria is another little thing that people haven't focused on that could be quite a big deal early on. And he could be under some pressure from his own people who want to get US troops out of all these places since we shouldn't be involved in Middle East wars. Yikes. So after Trump gets this briefing on the Middle East, it'll occur to someone for 20 minutes or 30 minutes. He'll be impatient anyway, but it'll occur to someone that will, ""Hey, it's the largest land war in 80 years that's going out of Europe, and that you've pledged to end, Mr."
Uq0_kzE6Log,13020,John Bolton,"And from other departments and so forth. Nixon IRS-type things, obviously, but also the degree of internal crisis of governance we could have. Don't you think- That's exactly right. It'll make the Saturday Night Massacre look like a tea party because the number of enemies he wants to prosecute is so large that this is really going to overload the Justice Department system. In other departments, you could see similar things. For example, Trump decides to order the 82nd Airborne onto the streets of Portland Oregon because he doesn't like what's going on. Who knows what his reason is? But the Posse Comitatus law, which generally prohibits the use of the military and law enforcement, is a very strong and important tradition. What's Pete Hegseth going to do? He is just going to say, ""Yes, sir?"" Maybe so. So, he then turns to the pertinent military commander and says, ""Do this."" What's that military commander going to do if he's got a legal opinion from some career Department of Defense lawyer that says that violates Posse Comitatus, you know officers are not supposed to carry out illegal orders. That's why Lieutenant Calley got prosecuted for the My Lai Massacre. You don't carry out orders to do that sort of thing. Are they going to refuse to carry out an illegal order?"
pOzA70GYu_4,15977,John Bolton,"Well, it's important to state every time he does not have a philosophy. There is no Trumpism. He wants to do what he wants to do. He doesn't think in terms of policy, he thinks in terms of what Donald Trump wants and how that will benefit him. It's ad hoc transactional, episodic, inconsistent. And there has been no change that I've seen in his behavior. What some people say, ""Well, he's gotten worse over time, he got worse during the first four years, he got worse during the intervening four years."" I don't think that's right. I think what has changed is that behavior and statements that I and many others saw in private in the first term, he now has no inhibition about saying publicly. I mean, he curses like a sailor in some of these rallies and people just think it's great. It sounds like even more outrageous things. But as I say, those are just things he said in private before. And I think his focus on what benefits Donald Trump, what makes him look good, that's going to dominate all of his calculations for the next four years because that's all he's got. I mean, in particular, anything ... What worries you the most? I mean either policy areas, the kind of judgments? The most serious unquestionably in the national security area, all of his neuron flashes are isolationist."
Fo8wxT_EQqM,5005,Steve Vladeck,"I don't know, presumably- Crimes. What? I mean, he's accused, right? He accused Representative Ocasio-Cortez of breaking the law, right? Yeah. He's accusing of breaking the law for their Congressional... for giving speeches. And so all this kind of craziness, the domestic terrorism on Tesla is kind of... One could see it being more extreme 18 months from now. A lot would depend on the courts and the Congress. I mean everything would depend I suppose, on the courts and Congress. Courts, of course, are a bit of a changing thing because Trump gets to make appointments, maybe not at the Supreme Court, depending on whether people retire but at the appellate and district court level. So I'm just curious, I mean, A, what do you think about the next, let's say this term of the court? I think that's an obvious moment to think about. And then more broadly the next year and a half in terms of sort of risks, what worries you the most? What kind of encourages you a bit, et cetera? So just one note on the courts. I mean, it's interesting Bill, that we're 50 days into the administration and we have not seen a rash of judicial retirements. Usually, when you have a political turnover, a partisan turnover, a whole bunch of judges who were waiting for the next president from their side of the aisle to be elected come right to the front the line and say, ""I'm stepping down."" We haven't seen that, which I think is an interesting data point."
4M6BS0TJ8hr,5095,Steve Vladeck,"And at least since the 1880s, we've had a robust tradition of a civil service, of a statutorily and regulatory protected civil service where folks can earn protection from being fired, where we don't expect the janitor at the Department of Energy to be someone who's hired or fired because of their connections to the current president. Yeah. And the trade-off was, in a way they accepted perhaps lower salaries and less opportunities for big windfalls because they had the security of a government job. Now within that category, as someone who was chief of staff of a department, they were the Schedule C employees, the political appointees who were fireable, hireable at will basically and fireable at will. They were a rather small number- I mean, that's the key. ...were at least of this huge pyramid. And then there was this massive civil service space. So Trump is going way beyond, I mean of course every administration removed, if it comes in with succeeding the opposite party, pretty much all the Schedule C's leave and you put in your own Schedule C's. So that part is not controversial, I think. No, but your point about numbers is I think the important one, which is, right, the issue here is not trying to resist President Trump's ability to have his own hand-picked folks at those jobs that have always been political appointments."
BhP6vhwvNd8,6420,Aaron Friedberg,"I don't mean to be complacent about it, but we should look at the broader picture and the things we can do to deter them by threatening to use or increasing our capacity to use a variety of different instruments. Which in part brings us back to where we started because I had this conversation in Europe with someone who follows China closely. I said, ""What's the most important thing you think we could all do?"" He said, ""Stick with Ukraine, win the war in Ukraine, make Putin's gamble really, really, really not pay off as they see the analogy and the lesson."" So, I was going to ask more broadly as we conclude what to look for over the next months and year, maybe in terms of US actions and other actions around the world that Chinese actions that might tip us off about where things are going. But I suppose Ukraine really matters, right? I think it does, and they're watching it closely. If Western resolve crumbles or if the Western alliance begins to break apart, that's going to make Beijing more confident that it can deal with whatever the consequences of their acting against Taiwan might be. They may be hoping that in the next American presidential election, a candidate will be elected who will be much less supportive of Ukraine and perhaps they'll take some comfort from that."
DpcI7m0ORFE,6859,Aaron Friedberg,"So, I think the smart money would bet that we've got him for quite a while. Until his health fails, he's not going to... These guys don't generally retire peacefully, especially if you've thrown as many of your enemies in jail as he has. He's got to stay on the tiger. And I think he intends to, partly because he sees himself as the crucial figure. The environment that Beijing, that Xi Jinping himself faces, has in many respects become more challenging over the last couple of years. And I guess we'll talk about the external part, but internally, there's COVID, COVID lockdowns, increasing dissatisfaction with those lockdowns, a sudden reversal of policy, abandonment of ""Zero COVID,"" letting the disease just sort of rip through the country. We don't know for sure, but it's probably been over a million people who have died of COVID just in the last month or so. So, they made a decision that their attempts to stamp it out were not going to succeed indefinitely, and they were willing to pay the human cost and the cost of some further temporary economic disruption to get through that and to get on with business. But even more important, I think, are the deeper sort of underlying challenges that China faces in trying to continue down the path of economic growth."
eRx6v1T1M-0,2552,Jason Furman,"And so they would try to figure out how to rule in a way that lets the president decide all executive branch things except monetary policy. That being said, the Supreme Court's a wild card. Donald Trump is a wild card. And I think this episode we've just gone through is a good reminder to care and pay more attention to some of the tail risks. It's not just Trump derangement syndrome to think he might do some of the things that he said he would do. I suppose the Fed would get into the crosshairs-and Trump's crosshairs-in a big way, if the economy slows. And he's always been a low-interest rate guy and he wants the Fed to cut, and he did in the first term, and he'll urge them to do it again. And Powell will say, ""I'm sorry, inflation is now at 3.7% or something, I can't cut."" And that would be the scenario, right? I suppose. Exactly. I think the most likely scenario where he goes after the Fed and- Exactly. We're heading into something where he wants them to do something they're not doing, and he doesn't really care as much about market constraints anymore, and there's been some permissiveness from the courts. So all of those are what could come together. And again, this is just something that is well within the realm of possibility."
jEvb44euMvt,2430,Jason Furman,"My gut instinct is that you see the price increases first before you see the larger increase in the unemployment rate. I think that's going to put the Fed more towards the, ""We don't cut interest rates,"" because you're seeing all the inflation before you're really sure about what the real economy effects are. And in terms of inflation, some prices are going up in April, which means when you get the CPI print in May, that'll show you the April numbers. I think you'll see some sort of pop there. And by the way, just as an aside, it does puzzle me that people in the Trump administration, their economic officials are saying it's not going to show up in prices because we're going to know the answer to this question. This is not like an academic study a decade from now is going to try to tease out the effects of this. It'll be clear and they will either be right or they'll be wrong. And I think they're pretty likely to be wrong. And how soon, I guess, will we really see, will there be just a consent? Well, if they're wrong, how soon will we know that in a sense, more certainly that we do just from the theories and the models and I guess the opposite also."
tepCWhGQ1OI,6911,Aaron Friedberg,"We're all just sort of cogs in this big historical material machine that they believe in, but I think they would see a mix of pros and cons to a change from what they're dealing with now. Interesting. But just, I mean, final footnote really what you're saying is I just worry also though about the next eight months themselves again, or 10 months. I mean, that is to say, what does the world look like in October of 2024? Are we confident Ukraine hangs on and is able to at least stabilize the situation, which itself isn't great in a way, a frozen war without USA? Are we confident there will be USA? Are we confident about what happens in the Middle East? What about the Taiwan situation? So, the degree of just a very short-term instability in the middle of an election year with Trump as the probable nominee and everyone and him saying certain things, weighing in on everything presumably, which then affects the instability. I mean, I think people, we haven't really gone through that either, honestly. And so, in a way, not really, I would say even in 2016 where people didn't think Trump was going to win or 2020. And again, that was all before February 2022 and before October 7, 2023. So yeah, we'll have a lot more to talk about even this year."
85uN5cFm6DH,6906,Aaron Friedberg,"People made this comparison, I think we did when we talked last year, to the North Korean attack on South Korea in June 1950, and the decision that the Truman administration made to ratchet up defense spending and to solidify NATO and so on. Different, undeniably, and maybe less intense. It was pretty intense, but maybe it was different than the Russian attack on Ukraine, but there was a model there for rallying the American people, and it seems to have passed, unfortunately. Maybe it could be brought back. You and I have discussed this in the past, compared it to the early Cold War and the Truman administration and the possibility of a laying the [inaudible], imperfectly, obviously, for things that could... but beginning to do things that would pay off later and would lead to some stability and some ability to confront, certainly, the opponents. But the Trump thing is... I mean [inaudible], ""Oh, you don't like Trump, so you're just saying this."" But of course it really isn't just analytically so different that he's going to, presumably, going to be the nominee again. I was thinking about it. Take the Trump, take the Truman example, just a very simple way. Roosevelt in '44, and Truman in '48 all ran against Republicans who defeated the isolationist wing of their party and therefore were more or less..."
o2ogvT8ILKL,6737,Bill Galston,"It's almost hard to believe that that could be quite correct, but it is what it is, a real poll, and it ends up with Whitmer winning by 12 or 13, or something like that. And abortion, when asked, then is a big concern to a lot, especially of the Whitmer voters. And I'd be curious about thoughts on this while we're... And in the breakouts, I was talking with Ron Brownstein about this, who looked down at the cross tabs and so forth. It was penetrating, it was helping Whitmer a lot among working class white women, not just among college educated. I wonder if you think there's some potential for Democrats to ameliorate the damage that's been done to them among white working class in general, but especially women, perhaps if those women may not be so much on board. The Republican in Michigan has a pretty, I think, no exceptions stance on abortion. There are some women who are willing to accept a no exceptions stance, but not very many. That's hard turf to defend. Look, I think experience has taught both of us that a single state poll is not something you can put in the bank, but if it's confirmed by others, it will be more than suggestive. And I do think... Let me step back."
3MvQHqP0t2G,6943,Bill Galston,"So it's very specific. Let me just ratify your general point, and that is that Kansas is a red state, but it is a red state, I believe, with a democratic governor and it's a red state that indicated very, very forcefully at the ballot box that it was prepared to lean red but not to plunge into a vat of red dye. It said this far but no farther. And if you look at a state like Kansas, the sorts of people that it sends to the Senate, or at least used to send to the Senate, the Doles and the Kassebaums of this world, I think that ethos in Kansas is still there. And so we're going to have to differentiate a little bit more among quote, unquote ""red"" states. Kansas is not Alabama. And this is a [inaudible] of mine which I'll indulge for 30 seconds. I think you agree with it, though, that people who were... The last 10, 20 years, you would've been right about a lot of elections by saying demography is destiny, as you said, geography is destiny, It's the red districts, blue districts, and it's gotten more polarized. And so people like me who said, well, I don't know, that candidate's terrible, didn't matter. That candidate's good. If you were running for the Senate in South Carolina and you were a fine Democrat or Kentucky, didn't make any difference at all."
bT9cNsvOjc2,4570,Ray Takeyh,"And speaking of leadership, what about the supreme leader who's, what is he? 86 years old, and- 86 years old, yeah. Assuming he physically survives because there are reports that his life could be targeted, was considered a target, assuming he survives. And there is actually a problem with killing a national leader. It is a legally dubious proposition. This is not Nasrallah. He's a leader of a recognized sovereign government. It's generally not a good idea to commission the assassination of national leaders. That has to be said as a preamble to this conversation. If he survives, he will not be supreme. He may be a leader, but he will not be supreme because his cascade of miscalculations have led Iran into this position. By the way, he will have critics on the left, more importantly, on the right. On the right, there will be those who will say to him, and they did say, in the aftermath of October 7th, 2023, Prime Minister Benjamin Netanyahu said the rules of the game are different now. Israel will approach the Middle East differently than it has in the past. And you saw their intervention in the Gaza Strip. Subsequently, obviously Hezbollah. There were voices within the Revolutionary Guards, we know that by their publications that were saying, ""If the Israelis have changed the rules of the game, then we should change the rules of our game."
DiDXinrsAXS,5033,Ray Takeyh,"It could go very dangerously. He could finally concede that we're going to build a nuclear weapon, we're going to do whatever we have to do. And also we are going to see, once the population takes account of this, right now the people are leaving their homes from the cities, they're leaving their home from Tehran, once they come back and recalibrate their lives and take accountancy of all this, how they will react to the next regime outrage. And there's always another regime outrage. So that the notion of how this will sort out for the Iranian politics is a post-crisis situation, is a post-crisis development, that's when you see it. But we're still very much in middle of a crisis, or at the beginning of a crisis or a beginning of the beginning of crisis, I don't know where we are. But that's kind of what you look for to see what kind of a regime can actually limp out of this, if any. And there's another online possibility of a simple military coup by the Revolutionary Guards against the civilian leadership. I don't see that happening because they're very much intertwined. They require religious sanction for their violence. That's just the way... They're revolutionaries. The Soviets kept talking about Lenin and all that, Karl Marx and Engel and all that nonsense because they may not have understood it, but they needed those foundational text to justify their misrule."
DLbw16rUvnp,19163,Anne Applebaum,"But Ukraine has recovered from the very low point of three or so months ago when they didn't have the prospects of war aid and they were really beginning to lose ground. So I would say on the ground, that's where we are. I suppose for all these reasons, including the new uses of technology or the new technologies, it's a little unpredictable actually, if things might break in one direction or another, but I guess, am I right that the safer prediction or assumption is not huge changes in the balance of power or balance of forces on the ground over the next several months? So people are thinking that not much will change this year. The key event, of course, is the US election in November, and it's possible that different decisions will be made depending on who wins that. And then most think that by next year, the cost to the Russian economy, which is being paid in other ways too, will begin to become high enough that Putin will have to start thinking about how long he wants to keep this going. The Ukrainians will keep it going because they don't have a choice. So as far as they're concerned, it's an existential war. I mean, they have to fight because when they lose territory, the territory becomes Russian."
KGTUGKi42-4,18921,Anne Applebaum,"I mean, it remains something they don't have to do. It's a war that's being fought largely now for the sake of Putin's ego and for both his belief in some recreation of some kind of Russian Empire, but also it's his battle against the idea of democracy and the idea that a country like Ukraine can choose what kind of government it wants to have. And so there could come a point when he doesn't want to do it anymore. I mean, there's another additional piece of this, which is this war is over when the Russians leave, and it doesn't matter why they leave, they can leave because they lost a battle. They can leave because they are tired. They can leave for economic reasons. And one of the things that's actually happening as we're speaking is that the G7 is meeting, and at the G7, there are going to be a number of things announced. Some have already been leaked, that will increase pressure on Russia. So there will be money that was Russian assets that were frozen at the beginning of the war. The interest from those assets is going to be used essentially to give $50 billion to Ukraine. Also, there's new sanctions on not just Russian companies, but companies that are enabling Russian companies to get around sanctions, especially concerning the rebuilding of their military industrial complex."
s3Ok-nFcyHA,13323,John Bolton,"Well, I think we will have crises because I think some of them are just incapable of showing good sense. Again, this fellow who's the acting US attorney in the district has been sending letters to medical journals, questioning what they're writing about the various diseases. The argument being this could be fraud or corruption of some kind. This isn't going to go very far. Trump's executive orders against the law firms where they have been challenged, where law firms haven't given in, have uniformly been struck down. And I think we'll see whether a number of the other executive orders he's trying to float don't find the same fate. Again, it looks like Trump is succeeding in a wide variety of areas. The litigation is slow to catch up because that's the way the courts operate, but I think it's justice itself that's going to find it harder and harder to do the kinds of things Trump pushed his lawyers in private practice to do. And you think the administration ultimately more or less yields to these court decisions? Well, if they don't, then we will have a constitutional crisis. There's no doubt about it. I think the courts have been pretty restrained, frankly, in the way they've approached this. There are plenty of places where you could see contempt citations being administered, but the courts are building a record because they know every time they do it, it will be appealed."
ambRglpPA_3,12367,John Bolton,"So Vought and Miller are very powerful. Is your general sense, again, as you've talked to a lot of people who are in there and very close to it, people on the Hill, I want to get back to that in a minute. A sense that they are powerful also in terms of compared to the Attorney General and Secretary of Defense, traditionally very powerful figures in a cabinet. Is that your sense this time around? I think that we'll have to see now as Elon Musk's influence fades, and I don't think he's going to be doing a day or two a week at the White House. I think when somebody goes, they go, they may come back once a month or something, and I think that means the DOGE operation, to the extent it still exists hidden somewhere in the executive office of the president will also see its influence diminish. But that may be an opening for Russ Vought, that he will take over that job. But overall, I think more and more decisions will be made in the White House and fewer decisions in the cabinet in the second Trump term than in recent presidencies. I think that's the clear message going ahead. Because I think people will be afraid to do something that might front run Trump and make a decision that he doesn't want to make."
